"Number.Items","Number.Students.Original","Number.Run","Alpha","Model.RMSEA","Model.SRMSR","Model.TLI","Model.CFI","RMSE.Item.Discrimination","RMSE.Item.Difficulty","RMSE.Theta","RMSE.EstExpSc.SimSumSc","RMSE.EstExpSc.WSc","RMSE.WSc.SimSumSc","RMSE.TrExpSc.SimSumSc","RMSE.TrExpSc.WSc","RMSE.TrExpSc.EstExpSc","R2.EstTh.SimSumSc","R2.EstTh.WSc","R2.EstExpSc.SimSumSc","R2.EstExpSc.WSc","R2.TrTh.SimSumSc","R2.TrTh.WSc","R2.TrExpSc.SimSumSc","R2.TrExpSc.WSc","CORR.2PLDiff.2PLDisc","CORR.EstTh.SimSumSc","CORR.EstTh.WSc","CORR.EstTh.EstExpSc","CORR.SimSumSc.WSc","CORR.SimSumSc.EstExpSc","CORR.WScvEstExpSc","CORR.TrTh.TrExpSc","CORR.TrTh.EstTh","CORR.TrTh.SimSumSc","CORR.TrTh.WSc","CORR.TrTh.EstExpSc","CORR.TrExpSc.EstTh","CORR.TrExpSc.SimSumSc","CORR.TrExpSc.WSc","CORR.TrExpSc.EstExpSc"
10,5000,1,0.513728063667136,0.00724300910769584,0.011075963548628,0.998718970008608,0.999003643340028,0.00740184067661666,0.161455162671927,0.573748364299592,1.03938145761739,1.67824706994642,1.87678220558245,1.24542586996785,1.93118146504467,0.698196541857246,0.741594622665672,0.934177201289023,0.725018333860461,0.999804748656648,0.492333307490562,0.618078230826231,0.563544919134101,0.762382226474411,-0.034867431378651,0.861158883520149,0.966528427563837,0.9646078051425,0.852769076505547,0.85148008424182,0.999902369562473,0.937342727590989,0.812837891023421,0.701664668834453,0.786179515649086,0.784720964536084,0.848339602812004,0.750696289543314,0.873145020299842,0.873146625472761
10,5000,2,0.579654823905561,0,0.00924497496122283,1.00063480028326,1,0.00307925117253768,0.00986187308595888,0.544510940486127,1.04223444886639,1.59824035276162,1.69974632005705,1.34046654566713,1.91688074784874,0.81132526536697,0.798945904730922,0.977168690480475,0.790751597766738,0.999472647743151,0.57266081443593,0.695991341631213,0.618010925038398,0.774893734713531,0.980717816231741,0.893837739598705,0.988518432038814,0.985210577728858,0.89120665879642,0.889242147992738,0.999736289099856,0.961881075723025,0.844722983299925,0.756743559229894,0.834260955355824,0.831419854303387,0.871099651817052,0.786136708873461,0.880280486386885,0.880123726535861
10,5000,3,0.517601966716956,0,0.00802866116077854,1.00097301919527,1,0.0119911705146939,0.00660449967844886,0.563824003190315,0.906359622297258,1.18220153582792,1.44724656058334,1.11489665455963,1.46238239898107,0.620578356863806,0.704504891160943,0.940074571027541,0.752048132385991,0.992820950941613,0.462049123734023,0.634732784885761,0.582445988164521,0.785240314069093,0.979008686886439,0.839347896382032,0.969574427791668,0.954808956463069,0.863710491611117,0.867207087370709,0.996404009898401,0.888800543386156,0.819225013983179,0.679741953783951,0.7967011892082,0.784874182322626,0.847826437709729,0.763181490973491,0.886137864030814,0.888916829414264
10,5000,4,0.463570825993793,0.00353917995232472,0.0104920714275946,0.999534813168726,0.99963818802012,0.00388813240299276,0.00767504173394839,0.609555540179302,1.01892533917518,1.74008529621887,1.81208866982507,1.20689018475344,1.93333408188954,0.692168387658412,0.739366911628557,0.929183769639084,0.705072648291416,0.999075532349646,0.483653047407516,0.586125534021596,0.520071154289444,0.700142138771259,0.993532878630266,0.859864472826129,0.963941787474266,0.968086364937447,0.834730719787315,0.839686041500879,0.999537659295359,0.963200337155195,0.793584037918912,0.695451685890197,0.765588358076059,0.768856335654869,0.819593094316891,0.721159590028066,0.836744966385373,0.83725774458357
10,5000,5,0.801290708112929,0,0.00832227107204747,1.00038469447279,1,0.00501832892119687,0.00313433608178998,0.519564396221707,0.581389606187767,0.540325380422619,0.735071101602791,1.03696268837582,1.10218530092633,0.854573509149002,0.928605579626193,0.929170059445395,0.956357594467884,0.999295120874223,0.689940525092883,0.687741711238085,0.820094449526809,0.855888562348029,0.985162777634974,0.963641831608712,0.963934675922282,0.95814031160529,0.979768867464744,0.977935373359551,0.99964749830839,0.916310899285182,0.859535871876519,0.830626585833179,0.829301942140548,0.824479081340421,0.889688660758587,0.905590663339021,0.925142455164624,0.925185843309438
10,5000,6,0.194737047887083,0.0069234207171705,0.0123343261623805,0.998225994945757,0.998620218291144,0.00831669827729731,0.0190739742165245,0.604725603559775,1.15131990240335,2.68017323461989,2.81052204539643,1.25000489035863,2.81257546956468,0.470081444010842,0.351097473846223,0.959046703377432,0.442193039460743,0.953416886067452,0.220837294788419,0.601734423073579,0.318662752833925,0.715152528640916,0.963224016227294,0.592534787034668,0.979309299137628,0.912569275234234,0.642185226195897,0.664975969085155,0.976430686770675,0.822247237466597,0.791575814169933,0.469933287593482,0.775715426605388,0.723337573657838,0.800937574780678,0.564502216854747,0.845666913530922,0.854753122986158
10,5000,7,0.564369059318098,0,0.00996416155945162,1.00049248193528,1,0.00363461067519383,0.00575127915828558,0.582871497466403,0.955262648001601,1.62612537727936,1.8024007155831,1.20626927507413,1.91049601857924,0.775457594718454,0.834987715246661,0.92559261229137,0.797816706685825,0.99839404329437,0.555374671330161,0.605553925931471,0.606582503463729,0.737409050041384,0.986507894274908,0.913776622182173,0.962077238214983,0.971885663385929,0.885542048392961,0.893205859074954,0.999196699000938,0.958887559705418,0.811200575407473,0.745234641794221,0.778173454913151,0.786254810751987,0.845735245243541,0.778834066707234,0.858725247120046,0.860941759934896
10,5000,8,0.518995449573616,0,0.0086652547804335,1.00160143429795,1,0.00417952314456799,0.00980628184120157,0.555899688662279,1.03947730045497,1.49346113036612,1.57563374125427,1.32747480797809,1.79282474087471,0.784882984682826,0.778315119378867,0.98983836998203,0.773534896857236,0.996937302686735,0.545310639918817,0.69468281521598,0.571509849525684,0.735358369446724,0.961242067862843,0.882221695141797,0.994906211651143,0.993316101720963,0.87836032840437,0.879508326769699,0.99846747703004,0.979099101247804,0.838075482901056,0.738451514941107,0.833476343525106,0.832282081563495,0.853918203721983,0.755982704514914,0.857530389809436,0.857880863702435
10,5000,9,0.552915568545373,0.0116292693135806,0.0117908201430034,0.996473967339285,0.997257530152777,0.00241123805099251,0.417282937869222,0.533767947595708,0.953241171694715,1.36256649900352,1.47747163671716,1.21570028912969,1.62129118110644,0.779268569614931,0.807513925813388,0.975573173682826,0.807586212819153,0.997903665272895,0.594333557365427,0.702400817046649,0.628405408073342,0.759184190982207,0.513866730537971,0.898617786277007,0.987711078039943,0.989726841080939,0.895784034185659,0.898658006596032,0.998951282732494,0.974533299287862,0.848438599237007,0.770930319396913,0.838093561033999,0.839720180406644,0.863175165251595,0.792720258397211,0.87131176451498,0.872115454733081
10,5000,10,0.564224236553422,0.00508215200232299,0.0109682508310123,0.999528051262015,0.999632928759345,0.00263591599284417,0.00330702841257191,0.537443154589575,0.911175625675572,1.20596207210468,1.41609056674082,1.14154933852347,1.48599137635406,0.692451335076388,0.769869390374654,0.947432323085022,0.794003142908112,0.997229325870045,0.5588122708282,0.686218580179766,0.63749745132474,0.797079094414389,0.99443813458351,0.877422013842059,0.973361352779646,0.969389849329987,0.88917690699057,0.891068539960936,0.998613702023983,0.936517083897333,0.848703176855487,0.747537471186697,0.828383111959536,0.825140298846465,0.868572879759022,0.798434375089613,0.892792861986692,0.893527683906255
10,5000,11,0.333580946731812,0,0.0087079423506291,1.00214596834179,1,0.00406947243184311,0.0078429907038044,0.602829317376517,1.07919369385803,1.82635689922057,1.93140985142817,1.20326854566236,1.96528615442154,0.545870316433692,0.563467620264587,0.943236015916783,0.566234905047919,0.996772669065134,0.366553073188157,0.605709714001145,0.411966616349437,0.716590167294476,0.993456072477599,0.750644802995789,0.971203385453728,0.957967479445443,0.753671976514314,0.75248581717393,0.998385030469274,0.939307952629817,0.803025458035206,0.605436266825962,0.778273547026459,0.767612651264744,0.818889670185333,0.641846256006403,0.846516489676649,0.846754956337403
10,5000,12,0.687080668444604,0.00543985952720546,0.0103389381060595,0.999643081058989,0.999722396379214,0.00478996617626342,0.0025051423776312,0.514790856294518,0.821701988684007,0.949353818126168,1.16516463196033,1.13167981703191,1.32675318750499,0.768491477261725,0.839766593279232,0.948230889484991,0.875815796825362,0.9975119058146,0.613944459145516,0.696304660459169,0.734306130492928,0.837434239353323,0.991253286415384,0.9163877963391,0.973771477034007,0.964920603265384,0.935456935674946,0.93585030684686,0.998755178116539,0.912840542292788,0.856837523186438,0.783546079784409,0.834448716494411,0.826841255507665,0.88651138954949,0.856916641507753,0.915114331301462,0.915651947269782
10,5000,13,0.642976010639095,0,0.00879246770370473,1.00102019657665,1,0.0038058149979636,0.0188474296122234,0.564104624305467,0.838694090412103,1.30766540340626,1.51631475862116,1.15728704227796,1.62888942952249,0.787954601690318,0.896975971038942,0.934340329962832,0.868655237690773,0.997881033236009,0.614476938368003,0.642186345065145,0.679524770919971,0.780823444720279,0.948122534910934,0.947088153784506,0.96661281284847,0.973878052601422,0.927610926355051,0.932016758267132,0.99893995477006,0.948217275481607,0.830867757982472,0.783885794212399,0.801365300637072,0.807293793286673,0.86454079249132,0.824332924806459,0.883642147433156,0.884683225901864
10,5000,14,0.324446492264938,0,0.0100421440185095,1.00087445999741,1,0.00563678003067188,0.016736898715078,0.655127301288262,1.17790548092403,2.38591891454727,2.57823964313401,1.27951693878434,2.53384071379186,0.495933032390162,0.463278936593383,0.931963846571742,0.479835256584765,0.978671784177964,0.259876681977101,0.531393932887427,0.368950369455722,0.764308543605012,0.958971940476458,0.680645970085317,0.96538274615395,0.917243511948184,0.70248745964601,0.692701419505377,0.989278415906242,0.831309880997203,0.754570631637471,0.509781013747179,0.72896771731499,0.693088344813901,0.826784942274682,0.607412849267878,0.874247415555238,0.874446253940493
10,5000,15,0.654046603772298,0.0034558538741037,0.00966795189253745,0.999727691799254,0.999788204732753,0.00716960125264227,0.0051326943396826,0.527690445896383,0.760166412703639,1.30612138693169,1.48244145251779,1.17404727325214,1.59986981884296,0.870848271293541,0.928106057033475,0.959812353504167,0.918593286741925,0.989430186392202,0.664297274083025,0.688721664474754,0.687056823828542,0.743537913053617,0.98954014535654,0.963382611963427,0.97970013448206,0.994195662730269,0.943628728583563,0.958432724160608,0.994701053780583,0.984322043895554,0.846700314826756,0.815044338722149,0.829892562007127,0.842179620640212,0.859190065141442,0.828888909220375,0.862286444897296,0.865819913900296
10,5000,16,0.517323674518103,0,0.00984209954551126,1.00096305413056,1,0.00209857155957193,0.00221617860022267,0.580446681323846,1.06958835456933,1.69189485534832,1.73414622081482,1.33267126467453,1.95987789200364,0.824256805326585,0.792347651946888,0.971263261582535,0.757232979292093,0.999845558961939,0.533111611896654,0.647362082711889,0.558329720471481,0.71791868634965,0.992769619440785,0.890139119434087,0.985526895413076,0.984267124419748,0.871508648515918,0.870191346367049,0.999922776499235,0.977063752809516,0.816724355878352,0.730144925269401,0.804588144774635,0.80359190351886,0.841113709008931,0.747214641499674,0.847300823999157,0.847096283685587
10,5000,17,0.647546289488791,0,0.00908440274128661,1.00070772582806,1,0.00360708364825185,0.00281738522292629,0.524817851066948,0.834455581839651,1.14438513220803,1.27795735280257,1.18205312362563,1.50707825109333,0.805214273784399,0.869252731379269,0.952728052123598,0.869974519550421,0.998622374025944,0.623983188093071,0.696469923596532,0.687161269735196,0.79496135164537,0.992087510282271,0.932337241227265,0.976077892446908,0.975615937541424,0.931846719481679,0.932724246254175,0.999310949617757,0.953123262029798,0.856431413125554,0.789926064953594,0.834547735960342,0.833974846526529,0.873270261793434,0.828951910387565,0.891606051821862,0.892216851284952
10,5000,18,0.72076963597394,0.00281728798695882,0.00908636227647158,0.999865374873082,0.999895291567953,0.00730961533312478,0.0018182979040915,0.512453439921062,0.681935959088516,1.14934830376758,1.31716416469834,1.17288210592752,1.54898730981961,0.934522517390321,0.963546422485114,0.952906349695408,0.948441833577919,0.992892159952174,0.711041119376774,0.702982837235844,0.740226780857313,0.773118351926917,0.976774092227871,0.98160400492516,0.976169221854187,0.989579221695156,0.961335240018694,0.973879783945595,0.996439742258494,0.979974265132513,0.857975351945271,0.843232541696996,0.838440717782626,0.849642645539962,0.872673067446087,0.860364330302759,0.879271489317672,0.882327703555051
