"Est.Theta","Est.ExpScore","SimSum.Score","Scaled.Weighted.Score"
-0.437291509013018,9.46367979523394,8,8.4881594902085
-0.496912404715016,9.18698963387276,9,8.1555400086979
-0.154024325600347,10.8280217652947,11,10.1353044002779
-1.07038108373999,6.73948762058541,5,5.21851264894393
-0.172584532882414,10.7362401068859,9,10.024071264656
-0.345112604441802,9.89885364383267,9,9.01215844073682
-0.880017356538368,7.50634879795189,7,6.13973911684392
-1.4274646131927,5.43537331671727,4,3.63794544490699
0.0322071538311029,11.7661217305046,11,11.2761536326914
-0.71790643090105,8.19611338329691,7,6.96670574719565
-0.422112897525119,9.53472790305038,9,8.57363351929609
-0.646752785165243,8.50898631337313,8,7.34181625736325
-0.250939953100319,10.3523452578911,11,9.55952730602831
-0.575691764744769,8.82735929897759,9,7.72372749813912
-0.42493728243903,9.52148907444514,9,8.55770449979812
-0.52887188891467,9.0402623265722,8,7.97930010382078
-0.474186430805665,9.29200503566391,9,8.28173803635066
-0.720779473001788,8.18360712743259,7,6.95171400004357
-0.551364983746055,8.93767342450402,8,7.85612949984503
-0.0557394527777056,11.3192921830692,11,10.731848323584
-0.798624039977759,7.84858123394577,7,6.55010997035706
-0.705069693081325,8.25211260707299,7,7.03383565608668
-0.789867301175234,7.88589611560837,8,6.59484267177117
-0.46286408077575,9.34453355752347,10,8.34488216843821
-0.69275290608526,8.30602926979087,8,7.09847180107909
-0.450117152943893,9.40383600602236,9,8.41618602602028
-0.64408381402011,8.5208384851186,9,7.35602922604951
-0.547660427349687,8.9545307365129,9,7.87636598002531
-1.00550591810682,6.99543138140761,6,5.52635852752375
-0.62030989075535,8.62677791196403,8,7.48308437723975
-0.156957874461527,10.8134938625672,10,10.1176931060959
-0.185455664544271,10.6727800059764,11,9.94720087697009
-0.400472758608035,9.63644048047232,9,8.69604788169651
-0.807782355228598,7.80965720999856,7,6.503446646123
-0.114053100364445,11.0267609743817,10,10.3763942021235
-0.471940015478244,9.3024159890542,10,8.29425187231072
-0.925439846362467,7.31903839336201,7,5.91500037570607
-0.502635737406525,9.16063110827776,8,8.12387278789891
-0.602052581010644,8.70857840434469,8,7.58120854522202
-0.137729164197466,10.9088654016773,10,10.2333370926698
-0.571459744938538,8.84650219582777,9,7.74670027931707
-0.660383538364744,8.44858594551385,8,7.26938927674116
-0.437944170291442,9.46063028621133,10,8.48449141513703
-0.875267220132488,7.52609059362656,8,6.16341885238594
-0.370755801432295,9.77691022059942,9,8.86520849959718
-0.840644522703214,7.67085346415649,7,6.33702634021919
-0.605361784296106,8.69372332881284,8,7.56338770431053
-0.833323848471397,7.70165704880892,7,6.37396152960632
-0.306698712702926,10.0827730385451,10,9.23397834749468
-0.601813755660991,8.7096509816656,8,7.58249528333814
-0.647002742586941,8.50787674709823,6,7.34048569498748
-1.13360243011916,6.49557071093491,5,4.92462067160582
-0.348798211770211,9.88128587129327,9,8.99098221864401
-0.371784905444947,9.77203047865807,10,8.85933004640378
-0.534931494775234,9.01256959605877,9,7.94604748659845
-0.284043755459649,10.191932201824,11,9.3657418435495
-0.766631817818691,7.98536900269916,8,6.7140845224143
-0.750638276957973,8.0542244737591,7,6.79662172187857
0.0426363159155844,11.8195476460342,12,11.3413447299955
-0.172072421721927,10.7387682357336,11,10.0271342905692
-0.975557731088118,7.11548378805597,6,5.67060330095722
-0.0930716524655218,11.1316638908037,10,10.5037807843508
-0.540968465177068,8.98502089823347,7,7.91297085952333
-0.623680035747576,8.61172025442035,8,7.46502381480546
-0.643918721823719,8.52157188775015,7,7.35690872252155
-0.876308914482315,7.52175878798021,6,6.15822307011005
0.0690900504687877,11.9554715263687,12,11.5073065258304
-0.38950756173235,9.6881656130348,9,8.75832394993624
-0.142770076313366,10.8838302793932,10,10.2029733706826
-1.0664099521006,6.75499107311094,6,5.23717433184505
-0.825715887045601,7.733741055662,8,6.4124301229355
-0.926366715668875,7.31524405474266,7,5.91044647650386
-0.855323567867751,7.60929196451896,6,6.26320472065159
-0.375006695012138,9.75676063972346,9,8.840935966904
-0.0452220650339565,11.3723745046123,11,10.7964240912577
-0.218874473939004,10.508740123923,10,9.74864167578091
-0.132949216931813,10.932626014356,11,10.2621597011712
-0.00255654511544578,11.588701758368,11,11.0598318909364
-1.42279905930944,5.45124048298008,4,3.6573544035579
0.0544324383600067,11.8800861159479,12,11.4152429804651
-0.168894840437867,10.7544604053969,9,10.0461477119257
-0.503870576377186,9.15494881901859,8,8.11704647777639
-0.205563383532599,10.5739522746571,10,9.82755169308803
-0.42838752841649,9.5053280495475,9,8.53826080605572
-0.480461699387474,9.26295136919268,9,8.24681869709521
-0.487773982401515,9.22915029707033,10,8.2061986105792
-0.0349184323697855,11.4244720890359,10,10.8598245639242
-0.612158771606524,8.66325097231715,8,7.52683357409141
-0.637235232268979,8.55128920103457,9,7.3925467007314
0.0741757591819468,11.9816693908938,12,11.5393112028074
0.670269623507666,15.1795956203906,16,15.4814395372352
2.19847822041216,22.88659496299,25,25.1606054886822
1.97193955605393,21.9431677575165,23,23.9585384723624
-0.16826527564125,10.7575705657329,11,10.0499163698109
-1.40889994670186,5.49869705664133,4,3.71536960316479
0.789980654432657,15.8432630463489,15,16.3059844653645
-0.258704247960831,10.3146253383716,11,9.5139432595825
-0.278452960899101,10.2189485373646,10,9.39836564088963
1.62815291497897,20.3402342838904,22,21.9320337095842
0.592477504740834,14.750636439837,16,14.9493829890311
2.55614448903655,24.1833073691327,27,26.8353377257023
-0.563086309995048,8.88443777555703,8,7.79222926473495
-0.375359554439424,9.75508889339294,9,8.83892226570971
-0.435553317670382,9.4718035640288,10,8.49793134021687
-0.384670887382302,9.71102089474659,9,8.78584638495471
0.798816514202714,15.8923557498055,15,16.367037938658
0.348355826445056,13.4239615444358,14,13.3094183187016
-0.890662158442458,7.46221360405092,8,6.08679585841981
