"Items","Difficulty","Discrimination"
"Item1",-0.656546719121387,0.25
"Item2",-0.222157109416958,0.25
"Item3",-0.454933633641317,0.25
"Item4",-0.547381504082835,3
"Item5",0.828496927341165,0.25
"Item6",-0.342647431325576,0.25
"Item7",3.19573289815004,3
"Item8",0.164160941635714,0.25
"Item9",-0.414841860054643,0.25
"Item10",0.842735014923417,0.25
"Item11",-1.73382319421188,0.25
"Item12",2.76878121978664,0.25
"Item13",-0.836712380674455,0.25
"Item14",0.556742696375065,3
"Item15",2.08860667929435,0.25
"Item16",0.199104917335218,0.25
"Item17",-1.11984966730839,0.25
"Item18",-0.0719467422060578,3
"Item19",0.366730114899851,0.25
"Item20",0.284324258119048,0.25
"Item21",0.131839694813614,0.25
"Item22",-0.216416347735673,3
"Item23",-1.32168785314082,0.25
"Item24",0.654308042500112,0.25
"Item25",-2.66362733822094,3
"Item26",0.211468207781841,0.25
"Item27",-0.596259520496621,0.25
"Item28",-0.828088204797768,3
"Item29",0.565812830056007,0.25
"Item30",-0.473269487835013,0.25
