"Items","Difficulty","Discrimination"
"Item1",0.866555356354298,0.25
"Item2",-1.44318688790185,0.25
"Item3",-0.722441850611473,0.25
"Item4",-0.0802700527993759,0.25
"Item5",-0.141214839957134,0.25
"Item6",0.560137613261812,3
"Item7",-1.61030410819556,0.25
"Item8",0.164206496867525,0.25
"Item9",-0.470021057739952,0.25
"Item10",0.676253221632653,3
"Item11",0.960980399789219,0.25
"Item12",1.72612053918882,0.25
"Item13",0.739199099406039,0.25
"Item14",-0.559256427122195,0.25
"Item15",-0.561970782154961,0.25
"Item16",-0.0559363339008793,0.25
"Item17",-0.230366018594708,0.25
"Item18",-0.666047579336917,0.25
"Item19",-1.34639833242973,3
"Item20",-0.770714172975674,0.25
"Item21",-0.833560563265648,0.25
"Item22",-0.134934392089366,0.25
"Item23",0.336519800757266,0.25
"Item24",0.799425844695747,0.25
"Item25",0.143436301256831,0.25
"Item26",-2.20322781040874,0.25
"Item27",-1.71667065523073,0.25
"Item28",-0.593377150052863,0.25
"Item29",0.983677202038173,3
"Item30",-1.04126220206553,0.25
