"Items","Difficulty","Discrimination"
"Item1",1.46373940049671,0.828883904963732
"Item2",0.874281645519659,0.182936722412705
"Item3",-1.76700794370845,1.54682634025812
"Item4",-1.27571285236627,3.61555005423725
"Item5",-0.74515204760246,2.7849975451827
"Item6",0.286543514812365,2.54964437708259
"Item7",-1.11902788979933,1.01749648153782
"Item8",2.12146593257785,2.12311343755573
"Item9",-1.35828769532964,0.821221102029085
"Item10",-0.755201277788728,3.52444796543568
"Item11",-1.97460385272279,1.80437506083399
"Item12",2.45842073112726,0.0715459454804659
"Item13",0.677905075717717,3.54647634271532
"Item14",-1.49435802362859,1.60516952816397
"Item15",-0.874208034947515,0.145929815247655
"Item16",2.27706862846389,0.990521563217044
"Item17",-1.30832401220687,0.670757155865431
"Item18",1.90053776372224,1.9959347769618
"Item19",1.03527742321603,0.012886974029243
"Item20",-0.0562323443591595,3.6930430540815
"Item21",-0.681627372978255,3.41281516570598
"Item22",0.683493884280324,0.43871899228543
"Item23",-0.811196628492326,1.42454924900085
"Item24",-1.87315067159943,2.48287461511791
"Item25",-2.43314369115978,3.75524980016053
"Item26",0.78187862993218,1.3765154639259
"Item27",-1.30854887072928,1.72186538111418
"Item28",-1.44929061993025,1.20112881064415
"Item29",1.3708123145625,3.16308267042041
"Item30",-1.32630740990862,0.303875218145549
"Item31",-1.02288998779841,1.81781417317688
"Item32",-1.7205123079475,2.8253464428708
"Item33",-2.3916759470012,2.59664544090629
"Item34",-0.208638604963198,3.43616489786655
"Item35",-1.77045285585336,0.891387242823839
"Item36",-0.19790556281805,1.54137015156448
"Item37",2.43226228863932,3.68572430219501
"Item38",2.02960794442333,3.52464001160115
"Item39",0.0249415705911815,0.149497675709426
"Item40",0.124795677838847,1.84687503706664
