"Items","Difficulty","Discrimination"
"Item1",0.341513966705514,2.59915666392758
"Item2",0.411397256146618,2.95684623937033
"Item3",0.111647833838205,2.02231889538713
"Item4",0.386632769543146,2.47984008912873
"Item7",0.0445931091627314,1.8583820876761
"Item8.10",0.916517221639033,2.69425643036207
"Item11.13",0.506987029149123,2.39586601481172
"Item14",0.321460706010235,3.95605830619135
"Item16",0.238496777496416,3.54771164124796
"Item17",0.538091926087475,3.15165187726284
"Item18",0.415414439720533,3.74497033469399
"Item19",0.437269107815361,3.00984870654775
"Item20",0.489113139939682,1.8283589876969
"Item21",0.37429131904846,2.24177509088745
"Item22",-0.515236347370508,3.60948696096016
"Item23",-0.226316803496746,3.04277758020265
"Item24",-0.447784589375599,3.24468608614125
"Item25",-0.12138127949973,2.67962894724557
"Item26",-0.527996727580534,3.41893804678574
"Item27.29",0.149945232460893,2.29576359559847
"Item30",-0.741442451314062,0.975510467778187
"Item31",-0.878736270244448,1.12617396595095
"Item32",-0.57943163905195,1.37141028727509
"Item34",-0.466826097185044,1.43560739249604
"Item36",0.981692591879349,1.10566029712756
"Item38",0.976253494018634,1.07778804563652
"Item40",-2.47905542542799,1.2008576445945
"Item41",-1.23343657968089,1.01314196138646
"Item42",-1.67813170773042,1.25448811283617
