"Items","Difficulty","Discrimination"
"Item1",2.15891241092934,0.999122395166189
"Item2",1.62112936863412,0.980437176219875
"Item3",1.05999805597074,1.02306819474674
"Item4",1.72218010539586,1.3245909082116
"Item5",0.608196522353144,1.15612125234944
"Item6",0.38787541365415,1.09457184555772
"Item7",2.17096187232314,1.29326475298647
"Item8",-0.999202719951842,0.909364526803689
"Item9",1.45520622557792,1.16430229021314
"Item10",-0.179215232878325,0.908389507698055
"Item11",0.278020152108426,1.17574414062392
"Item12",0.0837845015986926,0.678497420469646
"Item13",0.765926311219103,1.01339401634562
"Item14",1.83245643006309,0.908389070962407
"Item15",-0.693453224285524,1.13291471374122
"Item16",0.804835186877243,1.20963564851984
"Item17",0.974568455230528,1.07992834732049
"Item18",-0.104748442281122,0.962779449156708
"Item19",-1.16060041884964,1.08736075579274
"Item20",-0.095776359270037,0.912216140838599
"Item21",1.29599493910413,1.08274680030519
"Item22",1.53002175437102,0.984352725057835
"Item23",-1.98754715178668,2.03489400530272
"Item24",1.61818967020932,0.795933954734665
"Item25",-1.44069275279809,1.19242650522434
"Item26",-0.474297878431718,0.939646735842056
"Item27",-0.752150559290495,0.960325670205836
"Item28",1.61182969448931,1.02090003066387
"Item29",1.61557234546798,1.14946720828889
"Item30",1.38311155245301,0.802282671636298
"Item31",1.15744216887978,1.0692194368953
"Item32",-1.07740878807138,0.750715115738576
"Item33",0.806228073110754,0.786165531891841
"Item34",-0.883206732005984,1.11757727263411
"Item35",1.11118793810303,0.989883285985524
"Item36",0.642033622023625,0.952188448656694
"Item37",0.142085320417289,0.869809207668047
"Item38",-0.847603695548393,1.25071005215874
"Item39",1.47634529202796,0.945079394091915
"Item40",-2.05514111517444,2.00757965119294
