"Number.Items","Number.Students.Original","Number.Students.Removed","Number.Run","Alpha","Model.RMSEA","Model.SRMSR","Model.TLI","Model.CFI","RMSE.Item.Discrimination","RMSE.Item.Difficulty","RMSE.Theta","RMSE.EstExpSc.SimSumSc","RMSE.EstExpSc.WSc","RMSE.WSc.SimSumSc","RMSE.TrExpSc.SimSumSc","RMSE.TrExpSc.WSc","RMSE.TrExpSc.EstExpSc","R2.EstTh.SimSumSc","R2.EstTh.WSc","R2Del.EstTh.add.SimSumSc","R2Del.EstTh.add.WSc","R2.EstExpSc.SimSumSc","R2.EstExpSc.WSc","R2Del.EstExpSc.add.SimSumSc","R2Del.EstExpSc.add.WSc","R2.TrTh.SimSumSc","R2.TrTh.WSc","R2Del.TrTh.add.SimSumSc","R2Del.TrTh.add.WSc","R2.TrExpSc.SimSumSc","R2.TrExpSc.WSc","R2Del.TrExpSc.add.SimSumSc","R2Del.TrExpSc.add.WSc","CORR.EstTh.SimSumSc","CORR.EstTh.WSc","CORR.EstTh.EstExpSc","CORR.SimSumSc.WSc","CORR.SimSumSc.EstExpSc","CORR.WScvEstExpSc","CORR.TrTh.TrExpSc","CORR.TrTh.EstTh","CORR.TrTh.SimSumSc","CORR.TrTh.WSc","CORR.TrTh.EstExpSc","CORR.TrExpSc.EstTh","CORR.TrExpSc.SimSumSc","CORR.TrExpSc.WSc","CORR.TrExpSc.EstExpSc"
10,5000,353,1,0.830376231981082,0.00403988484642064,0.00643705991154114,0.99985835662436,0.999889832930058,0.00688490257323374,0.00168354009467152,0.427465470312104,0.175643162154509,0.578032891788161,0.632052336781869,0.923690432620882,1.14675181368495,0.919174747069859,0.952532863884292,0.935720304440169,0.019101778199019,0.00228921875489607,0.994302282523937,0.997291350417748,0.000917959552761416,0.00390702744657212,0.804293161052478,0.799294268361772,0.00513398194276971,0.000135089252063292,0.837923036504482,0.843666531869179,8.03167285562401e-05,0.005823812093253,0.975977901329888,0.967326369143408,0.97887591506524,0.995684853992578,0.997147071661918,0.998644756866899,0.981754750076198,0.896796939123902,0.896823929794738,0.894032587975277,0.899070657550815,0.889412668115206,0.915381361239392,0.918513218124366,0.917534188351358
10,5000,224,2,0.809818927940437,0.00274784452828324,0.00716581942247988,0.999927163115248,0.999943349089638,0.00437024432804327,0.00124804300262289,0.420845840456562,0.0940556773220779,0.102593666255201,0.149812507145701,0.81657857437844,0.854423001087912,0.818695367059003,0.961738421765935,0.960804078929081,0.00110413882145555,0.000169795984601762,0.997851579757384,0.999802790311118,8.33693487178877e-06,0.00195954748860627,0.793383197311491,0.792825844239001,0.000764050683486839,0.000206697610996787,0.833192332234293,0.83482779574495,6.58538698339317e-06,0.00164204889764052,0.980682630500783,0.980206141038241,0.981261986944179,0.99888755642918,0.998925212294386,0.999901390293622,0.976273582890335,0.900010480267167,0.890720605639889,0.890407684287934,0.89099117651534,0.89194840874287,0.91279369642559,0.913689113290155,0.913471478705308
10,5000,417,3,0.831696632642232,0.00607806755795558,0.00808721541497625,0.999693453060573,0.999761574602668,0.00662249666264909,0.00109950557291494,0.37819738159764,0.0557089185094381,0.081460327796147,0.104028947769704,0.908472826213422,0.916719076262368,0.907561416529639,0.991696485737339,0.988936659669656,0.00352958221925015,0.000769756151567491,0.999330688796257,0.999774511562561,7.97646111727612e-05,0.000523587377476598,0.815721972332914,0.814465894369581,0.00131228884365364,5.62108803207062e-05,0.82428881159534,0.825066745346196,9.75340076925235e-07,0.000778909090932256,0.995839588356146,0.994452944924825,0.995891578882756,0.99949386382043,0.999665288382195,0.999887249424934,0.995661149959092,0.903779744953525,0.903173279239877,0.902477642033076,0.903268834826926,0.902935040854859,0.907903525488991,0.908331847589963,0.908189407455996
10,5000,76,4,0.733958124532821,0.00484296397751082,0.012272942492539,0.999599332989372,0.999688370102845,0.00644664876278172,0.00229832365294077,0.495165144637206,0.281817241063882,0.570022550286617,0.65290088737198,0.817495716857513,0.998202546750208,0.780352342254739,0.950601120556467,0.978205948060527,8.48601177594333e-06,0.0276133135158366,0.974509303805969,0.997969409833601,0.000132263643416675,0.0235923696710483,0.758530645978892,0.780216378002825,2.09553856400646e-06,0.0216878275624965,0.784285403237185,0.801900105252611,0.000211356772105376,0.0178260587875314,0.974987754054617,0.989042945508701,0.98586531707966,0.986275401121131,0.987172377959376,0.998984188980787,0.983689157180342,0.885753583419631,0.870936648659873,0.883298578060004,0.87992676063028,0.880202013662559,0.88559889523259,0.895488752164208,0.89623712306947
10,5000,422,5,0.827658159723196,0.00476716046125732,0.00562903513646748,0.999809413856693,0.999851766332984,0.00763487018199765,0.00197258051177033,0.369184207707765,0.156916244096777,0.198861782370831,0.262443974577935,0.872540731137335,0.903571507608763,0.867548225017938,0.989673653601065,0.995781375817449,2.83737933211015e-05,0.00613609600970477,0.994471293963881,0.99987888318717,1.34925117190043e-07,0.00540772414840685,0.82260883412368,0.826485997148967,1.70724956304324e-05,0.00389423552091672,0.829111508213446,0.832476737513135,6.72398484875547e-05,0.00343246914817708,0.994823428353527,0.997888458605193,0.998252406847061,0.997319092316358,0.997231815559392,0.999939439759814,0.996921807321104,0.909111440897539,0.906977857570779,0.909112752714958,0.909209595242684,0.910568959509967,0.910555604130493,0.912401631691404,0.912341327036237
10,5000,287,6,0.832289508500685,0,0.00540391574134354,1.00014664520154,1,0.00697384506614018,0.00151076356569731,0.406746512266444,0.240514990707378,0.461601754499823,0.548410531816162,0.922786244227229,1.0822686613873,0.909395851108008,0.967364976080626,0.969109252827382,0.00179669617412759,0.00354097292088384,0.990152920513848,0.998621531992522,0.00011286599549698,0.00858147747417048,0.821394709277713,0.825670599312424,0.000587320809824043,0.00486321084453534,0.85125934174595,0.857855389200604,0.00017981285428903,0.00677586030894239,0.983547139734861,0.984433467953717,0.988742556551656,0.994652892707082,0.995064279588936,0.999310528310656,0.988532470867817,0.909150455279463,0.906308286003009,0.908664184015428,0.910260226134461,0.913071737723533,0.922637166900375,0.926204831125709,0.926305662580728
10,5000,655,7,0.84607937784245,0.00414636935960933,0.00642603116949765,0.999875202191339,0.999902935037708,0.00677898188293756,0.00214304985667543,0.3524239280392,0.0995809051048757,0.142934968372888,0.179961749890271,0.90879936726153,0.940036455845488,0.908357956729989,0.990500886027259,0.992358065103884,5.93567841988829e-07,0.00185777264446685,0.998061733204783,0.999872152201528,2.14493744221667e-06,0.00181256393418683,0.818049227622693,0.818988204219465,6.6491793204726e-05,0.00100546838997584,0.839116221647396,0.839934892047569,0.000100935450346062,0.000919605850518868,0.995239109976723,0.996171704629219,0.996053554076352,0.999029760960497,0.999030396536954,0.999936074057501,0.993340364647679,0.907226285797885,0.90446073857448,0.904979670611149,0.90490528800497,0.912704722770828,0.916032871488461,0.916479619002828,0.916595946439248
10,5000,421,8,0.787087377999557,0,0.00747061851770836,1.00037394756669,1,0.00515078382816634,0.00071776735623961,0.426975907896461,0.274656499677503,0.547139293984,0.63131940827935,0.927556590313925,1.0791366080521,0.887152787953092,0.973073702834497,0.994290848202634,6.703061293023e-06,0.0212238484294305,0.980269553001362,0.997138360851334,0.00030929016501402,0.0171780980149863,0.763900127955886,0.786180443188729,0.00035491107336949,0.0226352263062124,0.777076970888764,0.794626408934216,2.7902915533673e-09,0.0175494408357429,0.986444982162967,0.997141338127466,0.995537940597468,0.988886966730694,0.990085629125765,0.998568155336097,0.994700550577597,0.885376402875611,0.874013803069429,0.886668169716679,0.883709024721695,0.887448170846993,0.881519693988038,0.891418200921551,0.891820496701443
10,5000,251,9,0.809398505318358,0,0.00857159269925755,1.00020996334136,1,0.00730180162976972,0.00248279062188359,0.434001119649372,0.184440894832691,0.241463836594044,0.315310911417093,0.833392114387038,0.911154386106295,0.818589027300127,0.939015837455676,0.943465986730941,0.000326458728333368,0.00477660800359847,0.992143256796121,0.99954378011428,1.27712870199304e-05,0.00741329460517937,0.771979546631392,0.777567789999154,1.78348469074274e-05,0.00560607821466941,0.838460079003137,0.84545424305193,1.40319216790363e-06,0.00699556724096095,0.969028295487638,0.971321773013939,0.971770544911149,0.995970608872536,0.996063881885153,0.999771864034131,0.964741108621428,0.894174967620823,0.878623666100221,0.881798043771449,0.881442265516267,0.888552171905976,0.915674657836033,0.919485857994526,0.91966163698497
10,5000,75,10,0.782661931388836,0.00820405225216114,0.00688769939277848,0.99916325563246,0.999349198825247,0.008601810887321,0.003423876302703,0.490517966984346,0.0952489834163968,0.426845380855425,0.447314804075462,0.771102154240217,0.92317403573839,0.77125494479867,0.914450249757561,0.909470300712493,0.00557419977489304,0.000594250729825108,0.997592721628738,0.999409157207776,8.18303506147089e-05,0.00189826592965237,0.764691302203288,0.763140576998028,0.00158870472471695,3.79795194572763e-05,0.839529632453893,0.842029612509321,3.05999098171306e-06,0.00250304004640933,0.956268921254665,0.953661523137268,0.958934574193419,0.99861470709249,0.998795635567526,0.999704534954091,0.953406824563037,0.889748590156371,0.874466295635965,0.873579176147204,0.876542277671469,0.866549064937754,0.916258496524803,0.917621715364954,0.916951004181343
