"Items","Difficulty","Discrimination"
"Item1",-0.231151762570049,0.25
"Item2",-0.554932113049188,0.25
"Item3",-0.32222794806442,3
"Item4",0.415865605315389,3
"Item5",0.369358951850303,0.25
"Item6",0.257917395651528,0.25
"Item7",-0.321161189935485,0.25
"Item8",0.01814581811388,0.25
"Item9",-0.439548832605362,3
"Item10",-0.0271018772087963,0.25
"Item11",0.473043816898276,0.25
"Item12",-0.00913120193633691,0.25
"Item13",-0.180455752031423,3
"Item14",-0.38649663929251,0.25
"Item15",0.326184273780698,0.25
"Item16",-0.662578130877513,0.25
"Item17",-0.262340662720515,0.25
"Item18",0.201479866869074,0.25
"Item19",-0.464901572713566,0.25
"Item20",-0.118127873425304,3
"Item21",-0.922810181306153,0.25
"Item22",-0.174240949234892,0.25
"Item23",-0.367205539591705,3
"Item24",1.04216660903563,0.25
"Item25",-0.803198335744267,0.25
"Item26",-0.671223951922886,0.25
"Item27",0.453534059317303,0.25
"Item28",-0.432479295923746,3
"Item29",-0.172934967892501,3
"Item30",-0.224132468509548,0.25
