"Items","Difficulty","Discrimination"
"Item1",1.72629536603152,0.25
"Item2",0.308583582660624,0.25
"Item3",0.168840935274907,0.25
"Item4",0.504494919726418,3
"Item5",0.19971754015011,0.25
"Item6",1.0481846597168,3
"Item7",0.083904099582678,0.25
"Item8",0.869947165114857,3
"Item9",0.461633679194675,0.25
"Item10",0.0591906399052131,0.25
"Item11",0.0866272536494491,3
"Item12",-0.26713275610116,3
"Item13",0.106246512120913,3
"Item14",0.217009483830536,3
"Item15",-0.232696596967475,0.25
"Item16",0.300067030861871,0.25
"Item17",-0.904646929840859,0.25
"Item18",-0.948258987251678,0.25
"Item19",0.388889103060734,3
"Item20",-0.797878058732005,3
"Item21",-0.0315133511637552,0.25
"Item22",0.768928914821701,0.25
"Item23",0.628877592093826,0.25
"Item24",-0.043414609092206,0.25
"Item25",0.396881201650982,0.25
"Item26",0.623759269371625,0.25
"Item27",0.393866984554463,0.25
"Item28",0.153630873465814,0.25
"Item29",-0.803428943304398,3
"Item30",-0.20815509387572,0.25
