"Items","Difficulty","Discrimination"
"Item1",0.247118739903574,1.08496801265811
"Item2",1.11253254891622,2.07480010015039
"Item3",1.54749483883558,2.7222222477286
"Item4",0.0434969740079585,1.05000309523183
"Item5",-1.85315394681272,2.96965031691449
"Item6",1.54376706621036,2.72405410535913
"Item7",1.32370942534465,2.61528116451613
"Item8",1.58229199921932,2.89352844884248
"Item9",1.64368974944402,2.98333506952554
"Item10",0.206628675254276,1.15855183978997
"Item11",1.01983165364436,1.96301903873205
"Item12",-2.00313966857646,3.26907428894363
"Item13",2.50423119064736,3.39565349144038
"Item14",-0.70032610376248,1.4718025585235
"Item15",-2.31529022698144,3.30566362450028
"Item16",-0.990051896794502,1.92251783226659
"Item17",-1.62206366200601,2.78745291813666
"Item18",0.187854501194123,1.12116760569876
"Item19",-0.803111474043176,1.70720935134308
"Item20",-1.36881606724185,2.59364962215844
"Item21",-0.0329074538845119,0.963801532190613
"Item22",-0.0197275025051781,0.8400801283864
"Item23",1.92392992997717,3.11736417173132
"Item24",1.74081873370594,2.93075430115772
"Item25",-1.70879431207985,2.99586467454021
