"Items","Est.Discrimination.2PL","Est.Difficulty.2PL"
"Item1",2.11498656148512,0.435555844517062
"Item2",1.92068355506327,0.406774260341081
"Item3",2.95595569958511,-0.188441881176024
"Item4",3.06403666365953,-0.513027132477086
"Item5",3.34034067183344,-0.0164757234291763
"Item6",1.67789898816273,-0.322618380871073
"Item7",1.58879272153416,-0.0967323383181786
"Item8",3.14866694247093,0.110131016436658
"Item9",2.72828215609916,-0.349653280699721
"Item10",1.80921176211648,-0.164413114815753
"Item11",2.28378577408142,0.204472394366438
"Item12",3.45676345677123,-0.409431204094464
"Item13",1.5522357506711,-0.403065119107839
"Item14",3.32093840426898,0.296338312732677
"Item15",3.63993402574659,-0.0672760628213063
"Item16",3.39737772214271,0.375642788919963
"Item17",2.18865345287264,-0.182933531328493
"Item18",2.50264513096136,-0.0206015202044345
"Item19",1.93160480932976,-0.206836485075177
"Item20",3.21282084506988,-0.318672078965225
"Item21",2.11292484621671,-0.24243340429158
"Item22",3.02009880193246,-0.409033198062336
"Item23",1.69313416663863,-0.195518030254368
"Item24",1.92447655882346,0.135027514269156
"Item25",1.46560440441632,0.114086558311962
"Item26",1.54426984881277,0.2992103376016
"Item27",1.62430077728888,0.39148068362138
"Item28",3.00257645918551,0.13616537098224
"Item29",2.67726458122497,-0.103342276251758
"Item30",1.89715977423511,0.227444579179156
