"Items","Difficulty","Discrimination"
"Item1",1.16024100550209,1.18672147516253
"Item2",0.0766209314132254,2.5078610318561
"Item3",0.796952766580299,0.759528845221461
"Item4",0.243194365699059,2.05435358264826
"Item5",0.053358635260138,2.22303573060979
"Item6",-0.806298223010924,2.11655010498281
"Item7",0.539495119332937,1.19146953285455
"Item8",-0.0225646847722159,1.62991255010375
"Item9",-0.637040995811048,1.16381450809827
"Item10",-0.890738183583201,1.52977333457483
"Item11",-0.871841167743632,1.87166675507477
"Item12",0.0670488453292773,1.31376913585002
"Item13",1.19902652793935,0.902772112984268
"Item14",-0.544725466090448,1.33856655081484
"Item15",-1.35845617764571,2.16723294688704
"Item16",-0.932462643344356,1.7075551157761
"Item17",0.463503457638746,1.88844730139197
"Item18",1.0157601522738,0.553174758656976
"Item19",-0.548903296799264,1.40723849179665
"Item20",2.51193974554359,1.48898314854368
"Item21",0.501077040885405,1.17084307084456
"Item22",-1.09722250940256,2.27274367414165
"Item23",-0.973201143265529,1.49943787593345
"Item24",1.07823727243082,1.29320514697599
"Item25",-0.0919630590610062,1.03125835880141
"Item26",-0.310331614045255,1.24294174759827
"Item27",-0.801522100863505,1.27057661693554
"Item28",0.260274040818975,1.57379884692093
"Item29",-0.542112328885718,1.51514180293091
"Item30",1.63673878839655,1.10652947301186
"Item31",0.85335982968828,1.00668464259817
"Item32",2.01157475275682,1.53720736999013
"Item33",0.770978501546374,1.28832484210457
"Item34",0.0157882647197655,2.05370046948855
"Item35",-1.86468743669068,0.974478913994434
"Item36",1.87026993136067,1.7088576741736
"Item37",0.620163621553557,1.37769410561957
"Item38",0.590581637247017,0.816300008646253
"Item39",0.742102973899818,1.8645502745641
"Item40",0.526143444153119,1.37875799531812
"Item41",-1.47999716920723,2.05487735465929
"Item42",-0.304761771134278,1.19351017094482
"Item43",-0.43083727729203,1.4758044555166
"Item44",-0.818427910506827,2.11626629649313
"Item45",-0.192623094940687,1.29528447699151
"Item46",1.07483730785803,2.07157860831125
"Item47",1.52713772500131,1.35539685763048
"Item48",1.30095128293281,1.3495839919478
"Item49",-0.666696281093399,2.19062108441795
"Item50",0.640312492469844,0.594709141175462
"Item51",-0.0301225723818338,1.3371986930527
"Item52",-0.339471465760738,1.2531953207668
"Item53",1.66431881301999,0.634145265400528
"Item54",0.801243165958715,1.44550648074151
"Item55",-0.179761149853884,1.41192531715433
"Item56",0.238012408271204,2.05422779635712
"Item57",0.769464673781174,1.57076934147065
"Item58",-3.25660455243521,1.30003409610336
"Item59",-1.11139326073793,2.08616595850089
"Item60",0.170341080888628,1.69361194292566
"Item61",1.17954824520609,1.91868412724615
"Item62",0.515492579841135,0.688616218929106
"Item63",-0.3306794085467,0.914300256252243
"Item64",-1.89664833605173,1.22558022062683
"Item65",-0.495301449285813,2.16063849037322
"Item66",0.103506720359837,1.43637117703921
"Item67",2.5322573496031,1.40890783328773
"Item68",-0.505693220233081,1.4527079567233
"Item69",-2.45023056717542,1.9970570007855
"Item70",-0.290784515601136,1.71432270546185
"Item71",0.478128250981194,1.24496499266116
"Item72",-1.95714870766023,1.46511557337401
"Item73",0.731374477123973,1.77668796512228
"Item74",-0.0713822762572267,2.08931137270213
"Item75",0.342638378090603,0.547521750429632
"Item76",2.14092937414082,2.08242055977169
"Item77",0.982418301394126,1.93721337320139
"Item78",0.0726258032502851,0.94047297597242
"Item79",0.585719115010189,0.345121351255708
"Item80",-1.63104158836244,1.75306980910177
"Item81",-1.11017648504119,1.48592361130084
"Item82",-1.14945768540678,1.68901016563043
"Item83",-1.48460493768372,1.85743869247096
"Item84",1.04617055701489,1.48910430801964
"Item85",-0.290008326254845,0.947669960532064
"Item86",-0.0168695620683421,1.71671658292758
"Item87",-1.11012287441404,1.49930532986967
"Item88",0.0864032800791904,2.04275327317442
"Item89",0.255163268918946,1.07636217766099
"Item90",-0.461461935038325,1.69813734988739
"Item91",0.569714340846347,2.41035094579416
"Item92",0.185656648253362,2.06916545868523
"Item93",0.819593870981175,1.13673976816129
"Item94",0.166465642939308,1.697143759795
"Item95",0.234410090107978,0.801202028438287
"Item96",-0.490876793778362,1.35037448693516
"Item97",-1.1759232773558,1.45290976999147
"Item98",0.396948253053679,1.1576603305825
"Item99",1.01703198379155,1.04229545449264
"Item100",-1.40881652208389,2.02247389277208
