"ID","Theta","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15"
1,1.10002980162571,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
2,-1.2768493271813,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0
3,-0.255036558038118,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1
4,-0.0957371245766596,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0
5,0.53322310342057,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1
6,0.224395299863338,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1
7,-1.96097000606623,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
8,0.34945038809504,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1
9,-1.40819918002782,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10,-1.69102538746289,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
11,1.52526219467885,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
12,1.30452495196775,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0
13,0.684126211502707,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1
14,-1.65553298233524,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
15,0.704130348582065,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1
16,1.4522097701141,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
17,-0.662088810272909,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0
18,1.12518251624893,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1
19,1.3568709737375,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1
20,0.652445945363877,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1
21,-0.38548559681499,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1
22,0.585759738357213,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1
23,1.077750209984,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1
24,0.768889789042052,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1
25,-0.143894568032841,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1
26,-0.51247530578279,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1
27,-1.04094448998467,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1
28,-1.7083418843531,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
29,-1.73326082114545,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
30,-1.10016726527423,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
31,0.332075435092143,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1
32,-0.849083681184483,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0
33,-0.762686604810932,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0
34,0.625513395375305,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1
35,0.31914226015131,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1
36,-0.148935079005853,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1
37,0.521302354077729,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1
38,-0.215272503975262,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1
39,-1.53424890175298,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1
40,-0.215105488141305,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1
41,0.906781696491804,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1
42,0.744215220165155,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1
43,0.132630021494145,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1
44,1.15233218903396,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1
45,-0.639436870504155,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0
46,0.80916664278224,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
47,0.181042560847309,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
48,-0.737467503303129,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1
49,0.660886446307401,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1
50,1.11731467645859,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1
51,0.954935052977165,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1
