"Items","Difficulty","Discrimination"
"Item1",0.721025852834381,1.75574261394029
"Item2",-0.769051954126595,2.30207848337369
"Item3",0.121419298990138,1.38560851373742
"Item4",-0.207766840011372,1.23629643465984
"Item5",0.234311221009565,1.26992852715192
"Item6",1.41003049188708,1.09020775034886
"Item7",0.283042342749455,1.96660194068128
"Item8",-0.406733595909969,0.800932705542651
"Item9",-0.782002126010808,1.73778654286728
"Item10",-0.68606831875806,1.69016877351595
"Item11",0.310151125035778,1.08672065723064
"Item12",-1.11125421371357,1.19634637512587
"Item13",-0.563295603310483,2.39454679028918
"Item14",0.472817960372216,1.24787593433859
"Item15",-0.12575892646971,1.48553335499747
"Item16",-1.21832721521909,1.6107684850596
"Item17",0.425261251539594,1.26139575071457
"Item18",1.62213776816725,2.44184706588862
"Item19",0.535917153940307,1.73718472984578
"Item20",0.0361863424647319,1.45057902584284
