"Items","Est.Discrimination.2PL","Est.Difficulty.2PL"
"Item1",-0.539154515623681,2.27152310774194
"Item2",2.37624265539018,-1.03577351818573
"Item3",1.27319636166975,0.361426177554781
"Item4",-0.0683961731118123,1.26590708717258
"Item5",0.147913231558136,1.82717602653936
"Item6",3.40563383166425,-2.01219466531639
"Item7",2.87246058759148,-1.31544575541602
"Item8",1.94753558836371,-0.405550527840551
"Item9",1.07740783440037,0.397635767882316
"Item10",1.9601938960628,-0.421312981664711
"Item11",0.660487348760861,0.969997819328066
"Item12",0.4782970590459,0.937007437663899
"Item13",2.12824370013815,-0.510355364307448
"Item14",1.48493517656568,0.172431277701798
"Item15",4.05809480628053,-2.20853207525762
"Item16",2.36932819473107,-0.921702822965638
"Item17",2.10167363760054,-0.595817435824365
"Item18",0.756177144720813,0.68041681787805
"Item19",2.79429470570348,-1.09680188724675
"Item20",1.88386946655821,-0.397531623647723
"Item21",2.83863330563816,-1.16249102534929
"Item22",2.95983673929558,-1.4212627327802
"Item23",0.0200974075820983,3.58552819181149
"Item24",-0.28167001391682,2.12222317186787
"Item25",2.13934456831973,-0.434304941791069
"Item26",2.50507150592658,-0.789426591153521
"Item27",2.45946668016508,-0.84279557286386
"Item28",1.25025213373996,0.350849626531131
"Item29",3.09160348252451,-2.01307964948607
"Item30",0.827493898277019,0.72204367347479
"Item31",1.00335845059834,0.379035395058676
"Item32",1.17812564539294,0.37936781918677
"Item33",0.044068315360547,2.54572540884636
"Item34",3.495051837896,-1.80357414674081
"Item35",2.77321449712955,-1.33261635791986
