"Est.Theta","Est.ExpScore","Raw.Score","Scaled.Weighted.Score","True.Theta","True.ExpScore"
-0.476613598775198,4.45631769119245,3,4.18799909340657,0,5
0.623174720567051,5.95943322291781,6,6.36285216565814,0,5
-1.18845737672485,3.5753211228709,4,3.01585770361835,0,5
1.06667810220139,6.4842144990139,6,7.03449252882841,0.549360378291031,6.07362550586324
-0.394571001998212,4.56801228108838,6,4.34896393466216,0,5
0.961677039967365,6.36637801278885,6,6.89086093078543,0,5
-3.06803583402774,1.98153259853717,2,1.43465152363529,0,5
0.562257279226549,5.8818858052572,5,6.25712338427199,0.338194833161829,5.68891924057264
3.05753194621954,8.12960655099312,8,8.65511620420328,0,5
-1.22758286359355,3.53205835375164,4,2.96399978156091,-0.384060998522835,4.22389043862796
-1.50066244863609,3.24456138729611,4,2.63439603177836,0,5
-0.979341708454214,3.81578288288474,4,3.31473498105211,-0.922025538618661,3.3452538638298
-0.398993937220333,4.56195212945545,5,4.34018452089794,-0.584520538128773,3.86648579499287
1.95527757652041,7.34005699615961,7,7.9520795176472,0,5
-0.121019782227358,4.94876414942492,6,4.90769917213824,0,5
1.51959332693816,6.94975308364364,7,7.55951343990741,1.58944712576741,7.48824778269454
0.453638786484568,5.74059121191425,5,6.06089165433058,0,5
0.234526957513443,5.44529991153621,4,5.63851629074393,0,5
0.284961627463911,5.51432161676157,5,5.73847880104083,0,5
3.51756603366062,8.38907144397798,8,8.86955463189957,1.00712522139261,6.77323453105286
-0.170826779036298,4.87883797974183,3,4.80436778073878,-0.739659790291914,3.61559078460656
-0.238058716821446,4.78473633814412,3,4.66565762608709,0,5
1.88662831790828,7.28189177146189,7,7.89595375740174,0,5
-0.288366265965056,4.71465116880203,6,4.56273950044574,-0.169280274063431,4.64736771098444
-0.598448541316288,4.29363996078702,5,3.95731504342431,0.0328018230547776,5.068862565734
1.1347692093428,6.55855002923771,6,7.12285245103334,0,5
0.925343894772528,6.32468329986222,6,6.83900300872799,-0.257706327693738,4.46859275334971
2.11943410828043,7.47446111294839,7,8.07900285083653,0,5
2.34078502824153,7.64575174376904,8,8.23574472658215,0,5
0.602465212125847,5.93321177636495,5,6.32726735201259,-0.113411240030682,4.76270658105838
1.50322252700022,6.93405532803907,6,7.54287753385773,0,5
-0.495282674642813,4.43112813121183,6,4.15196672495107,0,5
-0.249876763265846,4.76824300585547,6,4.64140282238451,-0.0874654359537259,4.81672348785118
-0.204402349737072,4.83179154974645,3,4.73495676612973,0.606491686670233,6.170349933435
1.86485237064948,7.26319265776039,7,7.87774705964685,0,5
1.6091692189278,7.0342579915346,7,7.64787336211233,1.19989258236217,7.0267300822228
