"Items","Est.Discrimination.2PL","Est.Difficulty.2PL"
"Item1",1.49797798588829,0.0562015443814949
"Item2",0.800604080330013,0.0928132764858164
"Item3",0.663666568289102,-0.00543577099736855
"Item4",0.796620775655904,0.104618921930439
"Item5",0.615741763273358,0.092887175155729
"Item6",0.919477063334617,0.00709214660558342
"Item7",0.820985047831081,0.169517396964046
"Item8",2.02986198673026,0.0242048780935087
"Item9",0.853829371361607,-0.0470639299645152
"Item10",0.852632362750182,0.0506332157024727
