"Est.Theta","Est.ExpScore","Raw.Score","Scaled.Weighted.Score","True.Theta","True.ExpScore"
0.266522832808422,5.64722643773902,7,5.8441289396021,0,5
-1.27634483968461,2.45513323885415,3,1.85875590770657,-1.0573315128354,2.22280657823112
1.93369778010781,8.29098880950214,8,8.82970637768673,1.423349379294,8.26069478059229
-1.32601063350055,2.38843998820393,3,1.79093118358368,0,5
-0.170928892155132,4.58091957278838,5,4.4347211793883,0,5
-0.679780654919596,3.44606526276865,3,2.98174432392082,-0.573761294267635,3.16566413766754
1.28025655047711,7.55862268815326,7,8.14585128547644,0,5
-0.603477563579866,3.60054546397217,3,3.17217629339145,0,5
0.926402855911589,7.01493539303363,6,7.55066132404078,0.446537002769872,6.49586533070834
-1.31824923913031,2.39872292740777,1,1.80131443322304,-0.665367193450515,2.94871297385652
0.460283119720606,6.0937300047369,6,6.42306571464352,0,5
0.953398633183094,7.06095177516286,8,7.6034956053413,0.384536970578841,6.31465547670116
1.8749385426412,8.23624681623059,8,8.7836046074112,0.798331074501872,7.33049525813039
-0.210006199405225,4.48668335125672,5,4.31065841660538,-0.0410682707852115,4.85022269191666
-0.586945992798985,3.63484642479328,3,3.21487619622852,0.28768927952414,6.01090014237187
1.83601745773668,8.19895721546615,8,8.75174538517933,1.59095132521486,8.44334929458324
-0.864877190980185,3.09813747652011,2,2.56582900329723,0,5
0.585169533409456,6.36359080844058,5,6.76485315692353,0.803864833589019,7.34128586547055
-0.601860627257167,3.60388749290317,3,3.17633029618314,-0.417932704052527,3.58641466377116
-0.601860627257167,3.60388749290317,3,3.17633029618314,-0.248637166141347,4.11818958559873
1.25543283895651,7.52444019346764,7,8.11045365346815,0.367652630352493,6.26347668511834
-0.06963615303662,4.82793371985391,4,4.76119729021807,0.412695976881297,6.39827571265907
1.2480441532596,7.51415868442547,7,8.0997495152009,0.85766800737998,7.44305666333369
-0.461270895127272,3.90487250488492,4,3.55564068831342,0,5
0.440471234227382,6.0495169852024,6,6.36639831917919,0,5
-0.170608920581805,4.58169412304052,5,4.43574223966236,0,5
0.670579511606995,6.53874803533096,7,6.98229017418815,0,5
-1.69003625961951,1.9581575740401,2,1.38156599843564,-1.81271926611567,1.34280799697782
-1.21622131090425,2.53877296962864,3,1.94539765116328,-0.719166174655976,2.83094809935741
-0.647952614209262,3.50972925139186,5,3.05983996884513,0,5
-0.652506608013869,3.50055183753132,3,3.04854798776966,-0.0854168418677368,4.6893198354778
-0.930770126649825,2.98343106139703,4,2.43329169870144,-1.10306448486514,2.15446148011793
-0.357963384136968,4.13814502824,4,3.85557819521043,0.145855161976983,5.52700220624017
-0.227741453721373,4.44416967513519,5,4.25480711197396,0,5
1.26984340559467,7.54435091838083,7,8.13110782390893,0.559638892708323,6.79894733700394
0.253229153496524,5.61558624689199,7,5.80263436250957,0,5
1.25543283895651,7.52444019346764,7,8.11045365346815,0.991005230821562,7.67305209234773
-0.287671375090319,4.30188404242747,4,4.06850908746866,0,5
-0.639717420617393,3.52638284405008,3,3.080359486869,-0.478769597245834,3.41415112315736
0.617334810485933,6.43048259418751,5,6.84834322463242,0.617776928121758,6.94125600429784
-1.22307512423259,2.52907366383919,3,1.93526138277878,-1.01347949685286,2.29096099919115
0.0673621271898089,5.16462736537366,6,5.20744440107391,0,5
-0.768547743105943,3.27444550598717,2,2.77415270237247,-0.750264151525131,2.76591083202032
-0.178911606200019,4.5616105560583,5,4.40927357955356,-0.377971221670795,3.70515431454374
0.274786756326073,5.6668404823289,5,5.86982352069171,-0.0294351120320064,4.89260674858216
1.93369778010781,8.29098880950214,8,8.82970637768673,1.3475991512414,8.17117534284224
-2.60803925502234,1.19937742905704,1,0.775671898732744,-0.611840842675244,3.07286968920053
-1.93371361135268,1.71826841468864,2,1.17490081549628,0,5
1.25862964089036,7.52887328398833,7,8.11506084665115,0.810729426702772,7.35458572694004
0.274786756326073,5.6668404823289,5,5.86982352069171,0,5
0.390910557641581,5.9373666272286,6,6.22192960690565,0,5
1.94777537170201,8.30383444853038,8,8.84041051595397,0.686620859958102,7.09862798467812
-0.00406336392488999,4.98904199357072,4,4.97469605235904,0,5
-1.78657452945996,1.8590712165645,2,1.2943563850962,0.159325348073644,5.57456349483819
0.000544647786253375,5.00037596848349,4,4.98972196934277,0,5
-0.917434915497391,3.00626336326453,4,2.45947494434373,-0.663567228079093,2.95277239433344
-0.441075607619447,3.94971982830025,4,3.61294751038003,-0.0558914603575907,4.79630300981562
-3.15358431975753,0.893543063894045,1,0.564399522610372,-1.74573010963798,1.40437227723375
0.843896063764012,6.86933713884198,6,7.38088352501093,0,5
-2.82245013302406,1.06898979096963,1,0.683855092210294,-1.93515430101699,1.23650833219458
-0.189856946392081,4.53518258522365,5,4.37446568027456,0.0613140385998662,5.22339136894627
-0.41398511408876,4.01047129476424,4,3.6908607797549,0,5
1.28065977353421,7.55917338501867,7,8.14641915535917,0,5
-0.182095149099452,4.5539180268819,3,4.39913920109011,0,5
0.583415751635022,6.35991186381449,5,6.76024596374052,-0.0593791420845777,4.7836339443717
1.20729134093333,7.45655060120385,7,8.03929101738648,0,5
-0.944219800494439,2.9605971676694,2,2.40720853292594,0,5
-3.03077847900479,0.955196790991716,1,0.605894099702899,-1.79973052774961,1.35455081905997
-0.318198367533149,4.23032231604595,4,3.97523676351102,0,5
-0.00236772811190324,4.99321257131014,4,4.98022512756054,0.171989579710442,5.61902018263773
-1.93977704017307,1.71271369023376,2,1.17029362231327,-2.26498675938195,0.986139470187096
0.694017520694982,6.58541707868723,7,7.03954927312224,0.491405721986179,6.62033514158429
-1.14508236088196,2.6420301739902,3,2.0547169523787,0,5
-0.827509713670018,3.16530596084589,4,2.64456407482382,-0.208400912606957,4.25470995070965
0.164914625201696,5.40297678527143,5,5.52276318324511,0,5
