"Items","Difficulty","Discrimination"
"Item1",1.2249014356797,0.749245546443729
"Item2",-1.34829431174308,2.85011273588911
"Item3",1.26567867717402,0.565536982012611
"Item4",-1.76027407179763,3.12712510365439
"Item5",1.56490757972344,0.796484217402674
"Item6",0.656196835423876,1.18214559165952
"Item7",1.08879655965495,0.837964657918729
"Item8",-0.048786485579474,1.95427005696217
"Item9",0.695085959024967,1.20016325544065
"Item10",-1.83429731481056,2.95579608462815
"Item11",0.435165033724068,1.5131377689537
"Item12",1.19649812454408,0.931834864911035
"Item13",2.070677601196,0.590246013915443
"Item14",0.86015397208679,0.826446820748949
"Item15",-0.749674056199639,2.56046268209754
"Item16",-0.563092847215772,2.39695386187918
"Item17",1.70875264228981,0.668528744382628
"Item18",-1.50403875041725,2.90340984532882
"Item19",0.715501532110412,1.19159438016879
"Item20",0.507230280310375,1.35485204580407
"Item21",-1.15340892993196,2.85550634146512
"Item22",-0.700357562211059,2.49268884217933
"Item23",-0.916314629971935,2.48619192189352
"Item24",-1.62039554919381,3.2228214046104
"Item25",-1.05466476946534,2.78562302553183
"Item26",2.20204533166278,0.796762927628645
"Item27",1.20661269028079,0.883321781143413
"Item28",1.24931501211867,1.06128758703565
"Item29",-1.11639350445482,2.68330688133607
"Item30",-0.420075275387093,2.31482422760467
"Item31",-1.45103402694674,2.95743638464144
"Item32",-0.754688767383332,2.50954405219176
"Item33",0.375674081075134,1.36775967986584
"Item34",-1.80901970947693,3.16826976774058
"Item35",1.74030790387864,0.793226566853783
