"Items","Est.Discrimination.2PL","Est.Difficulty.2PL"
"Item1",2.96079340238894,-1.8440684063411
"Item2",2.81406076887018,-1.24423554493631
"Item3",2.91129433848601,-1.92058643891851
"Item4",2.66036790927986,0.266098103433171
"Item5",3.06728631906474,-1.49320869765362
"Item6",1.87756668260149,1.90173883547672
"Item7",2.77482735084184,-0.393253987423801
"Item8",1.13110101463208,2.48374800179822
"Item9",2.27687450895678,1.18393027031061
"Item10",2.25391684953474,1.44659139052664
"Item11",1.60941134714302,1.83495526236897
"Item12",2.17870794922292,1.49976704820604
"Item13",2.79402489272703,-0.135986103613808
"Item14",2.26803740068221,0.994224470515691
"Item15",3.22059242741095,-0.351439801670172
"Item16",2.46275573246843,1.29931122855278
"Item17",2.81955240516699,-0.951425832949147
"Item18",2.50090334913925,1.07920957413861
"Item19",2.91724326350921,0.0312487956924026
"Item20",2.72995867797647,0.500626541785443
"Item21",3.05359644235088,-0.567975978727033
"Item22",1.92310698265617,1.9264077798858
"Item23",2.93397252711567,-1.31987361797802
"Item24",2.04533535407335,1.58868233397204
"Item25",0.746943099076995,2.71827602690291
"Item26",2.27829117731675,1.15122960016905
"Item27",3.02220668072598,-0.859456770311548
"Item28",3.27064538671848,-2.20256042886097
"Item29",2.99679769935338,-0.508070297726236
"Item30",2.54346014381021,0.752036631278802
"Item31",1.61363698978749,1.94242470816395
"Item32",2.85657237395357,-0.134018559911313
"Item33",3.03730117618858,-1.17892938638285
"Item34",2.87447964270529,-0.948891471832074
"Item35",3.12626325609881,-0.748781585906419
"Item36",2.1240120825668,1.51999894390361
"Item37",3.50138326962233,-2.12439716021135
"Item38",3.34399001779301,-1.09695713630173
"Item39",3.10458132883787,-1.97537693677446
"Item40",1.26901781889856,2.20639253748652
