"Items","Est.Discrimination.2PL","Est.Difficulty.2PL"
"Item1",2.82235128768003,-1.64329546321613
"Item2",3.01466335573464,-1.81584218363469
"Item3",1.01952523535403,-0.0452669510767192
"Item4",2.845623381251,-1.720229593772
"Item5",1.97964199423487,0.966925305536875
"Item6",1.98831371370769,-0.952872841881734
"Item7",2.10422066067465,-1.08383429748699
"Item8",2.0842745728721,-1.07303974428007
"Item9",2.87008473237324,-1.70040069841462
"Item10",2.01296892565821,-1.06684792707323
"Item11",1.46870738980655,0.582135155217982
"Item12",1.75156607877187,-0.74092309415985
"Item13",1.38719855846463,0.554332366978815
"Item14",0.930074311693666,0.197449336411221
"Item15",3.14905438814276,-2.21668452822543
"Item16",2.7286340799908,1.42614224417595
"Item17",3.20267010998898,-2.06479009294305
"Item18",2.61507149146527,1.38815571512845
"Item19",3.51297830432508,-2.07129166580856
"Item20",0.921259954304841,-0.272234562994986
"Item21",1.26896575116236,0.644771727534158
"Item22",1.5581214610584,0.79787884209041
"Item23",0.928558277220817,-0.0168194211059869
"Item24",3.02711237039713,-2.29439384176151
"Item25",3.16610402217162,1.71635240512961
"Item26",1.02174466535049,0.25676038800442
"Item27",1.06030817828477,0.0516409612430587
"Item28",1.53197642391104,-0.555022847215719
"Item29",2.81361302840876,-1.74914656602659
"Item30",2.95989634041379,2.53692084039479
"Item31",1.07798636811975,-0.0270156691958757
"Item32",0.920534604653775,-0.106277456346178
"Item33",2.87860310062057,1.52684876014704
"Item34",3.05429447725836,1.71739407101658
"Item35",2.74314950663183,1.72760668145403
"Item36",1.06892508595677,0.0356522769657723
"Item37",3.48429227864571,2.3774290840895
"Item38",2.64931581281017,-1.4421638846817
"Item39",2.39771350525059,1.20929285287195
"Item40",2.06207552851345,1.04306661802873
