"ID","Theta","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
1,0.176346241857595,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1
2,-0.389456543963571,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1
3,0.859667904542285,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1
4,0.892618994105949,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1
5,-0.300777961771198,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1
6,0.824672477745746,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1
7,0.713415755067143,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1
8,-1.78847094907286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9,0.261118989490164,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1
10,-0.581986558575157,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1
11,-1.19540073011321,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
12,-1.05208136470432,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
13,-1.56562890269905,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
14,-0.0920779145471184,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1
15,2.41993553113885,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16,0.137494681839508,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1
17,0.454580160207272,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1
18,-0.939619595615358,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
19,-1.02455401748232,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1
20,0.292829823689161,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1
21,-1.47111280134507,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1
22,0.746348979982681,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1
23,-0.67989923502444,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
