"ID","Theta","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
1,1.19311772467366,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1
2,0.83169515089572,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1
3,-0.464253460752672,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0
4,-1.26205992789846,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5,0.529632675010022,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1
6,-1.69706205012908,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
7,0.464805685879971,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1
8,-1.18026653181058,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0
9,-1.50158829641192,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
10,-0.616288506549583,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1
11,-0.495030434096488,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0
12,0.56442075821228,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1
13,-0.495486747316006,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1
14,-0.359538267280326,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1
15,0.193422967722491,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1
16,0.273938048484647,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1
17,-0.00319241160467527,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1
18,-0.351137718506607,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0
19,-1.16961118481609,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
20,0.0993107944089021,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0
21,-1.1396705774989,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
22,0.841564845645089,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1
23,0.701968740536176,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1
24,0.469334184735946,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1
25,-0.99213989445716,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0
26,-0.693817186660755,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1
27,2.45549677149901,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
28,0.274536250938987,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1
29,1.4804344620803,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
30,-0.607299261118543,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0
31,-0.622170400600123,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0
32,1.27650080943436,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1
33,-2.0188118740945,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
34,0.283653514117132,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1
35,1.03637065165382,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1
36,-1.04065251394956,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
37,-0.0566186222244536,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1
38,2.23745120842572,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1
39,-0.572437664623338,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0
40,0.317582282956628,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1
41,0.448929053622244,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1
42,-1.01199676251716,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0
43,0.240335980941548,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0
44,0.988270080945379,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
45,-0.0395792409590397,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1
