"Items","Difficulty","Discrimination"
"Item1",-0.77232503458674,0.25
"Item2",0.600490553659698,0.25
"Item3",-0.589192523765694,0.25
"Item4",-0.937887911112515,0.25
"Item5",-0.181344377300272,0.25
"Item6",-1.45323357115478,0.25
"Item7",0.296579174133412,0.25
"Item8",1.00825351689244,3
"Item9",-0.34439621897872,3
"Item10",-0.14136651412099,0.25
"Item11",-0.53959047262678,0.25
"Item12",0.413523912511432,0.25
"Item13",-0.710457497977377,0.25
"Item14",1.62749759036539,0.25
"Item15",1.973037449681,0.25
"Item16",0.200547486107603,0.25
"Item17",-1.50820394894681,0.25
"Item18",0.951504783163202,0.25
"Item19",0.272079878163746,3
"Item20",-0.293583284311519,0.25
"Item21",-0.769204536386713,3
"Item22",1.59232501908362,0.25
"Item23",-0.0859368200929028,0.25
"Item24",-0.172741425088829,3
"Item25",0.926698617818876,0.25
"Item26",-0.38361732713821,3
"Item27",0.717350429537936,3
"Item28",0.471355340509645,3
"Item29",-0.0493230466449044,0.25
"Item30",1.03203130624678,0.25
"Item31",-0.26219118125798,0.25
"Item32",0.00334738887600222,3
"Item33",-0.454346852014647,3
"Item34",0.604566972259233,0.25
"Item35",0.606978292620747,0.25
"Item36",1.19410826334726,0.25
"Item37",-0.402282710881954,0.25
"Item38",0.278646083141736,0.25
"Item39",-2.07563722853386,3
"Item40",-2.15523475051303,3
