"Items","Est.Discrimination.2PL","Est.Difficulty.2PL"
"Item1",2.52841871132351,-0.0453036543420702
"Item2",2.59734129012264,0.267150239696434
"Item3",1.10342104487253,-1.55122471945029
"Item4",0.957126681859151,1.84527627694563
"Item5",2.57898583016521,-0.422845967500467
"Item6",2.51651416061312,0.938848004359919
"Item7",2.77630190029177,0.75746867561128
"Item8",1.416491138035,-0.687255041172641
"Item9",1.63345654706194,1.35500601213954
"Item10",1.12521464261579,1.59401527719903
"Item11",2.92686924143024,0.81671622448104
"Item12",3.14662641176206,0.338917321733147
"Item13",2.79067381989496,-1.03137910617125
"Item14",2.60976990502248,-0.922734182266117
"Item15",3.34492627938709,0.82383355356197
