"Est.Theta","Est.ExpScore","Raw.Score","Scaled.Weighted.Score","True.Theta","True.ExpScore"
0.662786000175286,6.9142867159033,7,6.93019936233018,0.808556144931377,7.39622240724608
-0.609543202573693,2.51377218076446,3,2.19262313715559,0.123056234310936,4.95387259935757
-0.357402642025976,3.25420977392577,4,2.94329400428755,-0.533248517859478,2.8046043575394
1.59206047502842,9.09850748992034,9,9.26145530000809,1.00151703554314,7.94876345158324
0.463589472725767,6.17607449421005,6,6.09121187915349,0.33686981442438,5.73570375420318
-0.922094608093906,1.76898168934723,2,1.47352105909333,-1.43458056785148,1.00944158399395
-0.284444150072391,3.48732793218542,3,3.18405380173148,-0.00846149304640755,4.48855697345601
-1.44470788814286,0.936895467323391,1,0.738544699991913,-0.585446416731872,2.65802020558291
-1.46107911630557,0.917672774813953,1,0.722527317720361,-1.53514821206666,0.89330383544117
1.17686608526849,8.41001440907699,8,8.58439806284524,0.805965409578409,7.3881321087365
0.44350570102154,6.09988956620241,6,6.00514920780334,0.324216224188301,5.68889127424668
0.662786000175286,6.9142867159033,7,6.93019936233018,0.723831338233667,7.12333041550816
-0.968232559660927,1.67604329977234,2,1.38745838774318,-0.659068237506179,2.45989362049215
-0.863647108286229,1.89286632626174,2,1.58965835030864,-1.14396183583581,1.42594563492238
1.58142404955982,9.08530216953564,9,9.24932913286805,2.10074532356125,9.51399467503663
-0.932293129623841,1.74807346824488,2,1.45407843716368,-0.57833348087423,2.67770457608633
0.303465486728533,5.56845643632495,5,5.41005724387418,0.354343886519374,5.80038611136459
0.290681837865281,5.52021279241779,5,5.35655839429309,0.652795761131042,6.88257110604192
0.28386158296613,5.49450756140779,5,5.32809197064049,-0.186901363951467,3.88138334702623
-1.44470788814286,0.936895467323391,1,0.738544699991913,-1.38226084565155,1.07512673423441
0.646613645545432,6.8562579767969,7,6.86413568103787,1.07651067856691,8.13578461581745
-0.922094608093906,1.76898168934723,2,1.47352105909333,-1.2288025860375,1.29070896993526
1.66098411682399,9.1795754185236,9,9.33506892997719,2.06072498984091,9.48740079069159
