"Items","Est.Discrimination.2PL","Est.Difficulty.2PL"
"Item1",0.315089859161847,-0.0259907757420924
"Item2",3.26988957529048,-0.559906532122723
"Item3",0.205582624899655,0.629999148151618
"Item4",0.185244372970562,-1.57879532274722
"Item5",2.80150488203068,0.150951843391663
"Item6",0.153192354359035,0.0787983925438532
"Item7",0.0519542534392558,-1.30949919044066
"Item8",0.262647739898463,-0.0929167474292939
"Item9",0.143049395068276,-1.26811015361159
"Item10",0.323886857081638,-0.266122815068093
