"Items","Est.Discrimination.2PL","Est.Difficulty.2PL"
"Item1",0.223898755683492,1.19702977427626
"Item2",0.234738519170272,0.768983364996754
"Item3",3.01787082335897,0.805605803821243
"Item4",2.88427169293574,-1.2715296788475
"Item5",3.08245962231373,1.29331963290194
"Item6",2.78444870485081,-0.36726827648644
"Item7",0.272418210284036,-0.086654818029164
"Item8",2.83795071059318,-0.548205312103599
"Item9",0.26654676486718,0.553771934053091
"Item10",0.237452273718417,2.12246526125889
"Item11",0.219859518640767,-1.02036210546083
"Item12",0.244220854186505,-1.68083991189697
"Item13",0.193360572510599,0.69017970704138
"Item14",0.269696089174456,0.338468971378297
"Item15",3.11817707129344,0.351772560016931
