"ID","Theta","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10"
1,-0.278099783300611,0,1,1,1,0,1,1,0,1,0
2,-0.259742803931883,1,1,1,1,0,1,1,0,1,1
3,-1.41846224012871,0,0,1,1,0,1,1,0,1,0
4,-1.85911264968415,0,0,1,0,0,1,0,0,0,0
5,-1.31002303968479,0,0,1,1,0,0,0,0,0,0
6,1.10560352034759,1,1,1,1,0,1,1,1,1,0
7,1.70911012369425,1,1,1,1,1,1,1,1,1,1
8,0.0235643034068676,1,1,1,1,0,1,1,0,1,0
9,-1.56055242580683,0,0,1,0,0,0,0,0,0,0
10,0.31346439598109,1,1,1,1,0,1,1,1,1,0
11,-0.886039782042753,0,0,1,1,0,0,1,0,1,0
12,-1.14457119681517,0,0,1,1,0,0,0,0,0,0
13,-1.20775918820203,0,0,1,0,0,0,0,0,1,0
14,0.632669870640202,1,1,1,1,0,1,1,1,1,0
15,-0.305314692384075,0,0,0,1,0,1,1,0,1,0
16,-0.0783321260976982,0,1,1,1,0,1,1,0,1,0
17,-0.223468522224155,0,0,1,1,0,1,1,0,1,0
18,-0.52123077310427,0,0,1,0,0,1,1,0,1,0
19,0.131036613880579,1,1,1,1,0,1,0,0,1,1
20,-0.50595063654588,0,0,1,0,0,0,1,0,0,0
21,0.594309336556703,0,1,1,1,1,1,1,0,1,1
22,-0.0390910863129293,0,1,1,1,0,1,1,0,1,0
23,1.63581561170993,1,1,1,1,1,1,1,1,1,0
24,-0.849561342293629,0,0,1,1,0,1,1,0,1,0
25,1.12096826396862,1,1,1,1,1,1,1,0,1,1
26,0.830983900704634,1,1,1,1,0,1,1,0,1,1
27,1.72843085892098,1,1,1,1,1,1,1,1,1,1
28,-1.39593760475591,0,0,1,0,0,1,1,0,1,0
29,-1.85826998635909,0,0,0,0,0,0,0,0,0,0
30,-0.60716809986718,0,0,1,1,0,1,0,0,1,0
31,0.450819570339759,1,1,1,1,0,1,1,0,1,0
32,0.30255460121186,1,1,1,1,0,1,1,0,1,0
33,-0.0602228407881675,1,0,1,1,0,1,1,0,1,0
34,1.01079811946323,1,1,1,1,1,1,1,0,1,1
35,1.50867449789929,1,1,1,1,1,1,1,1,1,1
36,-1.08205107115238,0,0,1,0,0,0,1,0,0,0
37,-1.13920788444096,0,0,1,0,0,0,1,0,1,0
38,0.815714511513723,1,1,1,1,0,1,1,0,1,1
39,0.34650025674019,0,1,1,1,1,1,1,0,1,0
40,-1.48709011197534,0,0,1,1,0,0,1,0,0,0
41,-0.872520982937177,0,0,1,1,0,1,1,0,0,0
42,-1.85987497963181,0,0,0,0,0,0,0,0,1,0
43,0.382443346339535,1,0,1,1,0,1,1,0,1,0
44,-0.809104907919389,0,1,1,1,0,0,1,0,1,0
45,0.50659751863765,1,0,1,1,1,1,1,0,1,0
46,0.315901984303025,1,1,1,0,0,1,1,0,1,1
47,1.39048184527184,1,1,1,1,1,1,1,1,1,1
48,1.10187704003084,1,1,1,1,0,1,1,1,1,1
49,-1.38860406945555,1,0,0,0,0,1,1,0,0,0
50,-0.737324648656304,0,0,1,0,0,1,1,0,1,0
51,1.00567848705964,1,1,1,1,0,1,1,0,1,1
52,-0.255706810696832,0,1,1,1,0,1,1,0,0,0
53,-0.278657575751968,0,1,1,1,0,1,1,0,1,0
54,0.0726244600851542,1,1,1,1,0,0,1,0,1,0
55,0.625937196053688,1,1,1,1,0,1,1,1,1,0
56,2.30992000489989,1,1,1,1,1,1,1,1,1,1
57,-2.51681782670829,0,0,0,0,0,0,0,0,0,0
58,0.946307137580054,1,1,1,1,0,1,1,1,1,1
59,-1.68682315775985,0,0,1,0,0,0,0,0,0,0
60,1.32530233121453,1,1,1,1,1,1,1,0,1,1
61,-0.679097306505576,0,0,1,0,0,1,1,0,1,0
62,0.19142407055578,1,1,1,1,0,0,1,0,1,0
63,-0.118707477179654,0,1,1,1,0,0,1,0,1,0
64,-0.526404345737442,0,0,0,1,0,1,1,0,1,0
65,-0.310697773746909,0,1,1,1,0,1,1,0,1,0
66,-1.05870774808287,0,0,1,0,0,0,1,0,1,0
67,0.439537310802009,1,1,1,1,0,1,1,1,1,1
68,-0.930909650669774,0,0,1,1,0,0,0,0,0,0
69,-0.0757560246370714,0,1,1,1,0,1,1,0,1,0
70,1.02828404644802,1,1,1,1,1,1,1,1,1,1
71,0.864278058794924,1,1,1,1,0,1,1,0,1,1
72,-0.546084497394067,0,1,1,0,0,1,1,0,1,0
73,1.93859309650264,1,1,1,1,1,1,1,1,1,1
74,-1.05993402575778,0,0,0,1,0,0,1,0,1,0
75,0.276845345494648,1,1,1,1,0,1,1,0,1,0
76,1.92629089963051,1,1,1,1,1,1,1,1,1,0
77,0.27170013206534,1,1,1,1,0,1,1,0,1,0
78,0.157021615369496,1,1,1,1,0,1,1,0,1,0
79,-0.594820300027636,0,1,1,0,0,1,1,0,1,0
80,0.852144247477191,1,1,1,1,0,1,1,0,1,0
81,-0.445209169434848,0,1,1,1,0,1,0,0,1,0
82,0.276507542710628,1,1,1,1,0,1,1,0,1,0
83,0.00762888639234666,0,1,1,1,1,1,1,0,1,0
84,0.958566872077453,1,1,1,1,0,1,1,0,1,1
85,-1.89354708598672,0,0,1,0,0,0,0,0,0,0
86,-1.73178409584855,0,0,1,0,0,0,0,0,0,0
87,0.905503066682199,1,1,1,1,0,1,1,0,1,1
88,0.591408552695884,1,1,1,1,0,1,1,0,1,1
89,-0.680789193205726,0,0,1,0,0,1,1,0,1,0
90,0.66998654315872,1,1,1,1,0,1,1,0,1,0
91,0.441721438237689,1,1,1,1,0,1,1,0,1,0
92,0.974116005429077,1,1,1,1,1,1,1,0,1,0
93,-0.042015054961424,0,1,1,1,0,1,1,0,1,0
94,-0.346458890526684,0,0,1,1,0,1,0,0,1,0
95,0.787358933017832,1,1,1,1,0,1,1,1,1,1
96,0.0791026819715421,1,1,1,1,0,1,1,0,1,0
97,0.450816326596931,1,1,1,1,0,1,1,0,1,0
98,-1.23220883412584,0,0,1,1,0,0,1,0,1,0
99,0.476913128325813,1,1,1,1,0,1,1,0,1,0
100,0.00592351711547891,0,1,1,0,0,1,1,0,1,0
101,-0.229586747744973,0,0,1,0,0,1,1,0,1,0
102,0.335250187874091,0,1,1,1,0,1,1,0,1,0
103,-1.25790823644354,0,0,0,0,0,0,1,0,1,0
104,1.81901247946316,1,1,1,1,1,1,1,1,1,1
105,0.442389934439895,1,1,1,0,0,1,1,0,1,0
106,0.146825968956964,1,0,1,1,0,1,1,0,0,0
107,0.607074347830322,1,1,1,1,0,1,1,0,1,0
108,-1.41053990507704,0,0,1,0,0,0,0,0,1,0
109,0.607411057264951,1,1,1,1,0,1,1,1,1,0
110,1.11705692546926,1,1,1,1,0,1,1,0,1,1
111,-0.234150625967006,0,1,1,1,0,1,1,0,1,0
112,0.341236291600493,1,1,1,1,1,1,1,0,1,0
113,-1.00172907036676,0,0,1,0,0,0,1,0,1,0
114,0.443805463026156,1,1,1,1,0,1,1,0,1,0
115,0.553712530468393,0,1,1,0,0,1,1,0,1,0
116,0.238236256538247,0,0,1,1,0,1,1,1,1,1
117,1.30069329973041,0,1,1,1,0,1,1,1,1,0
118,-1.07180534659426,0,0,0,1,0,0,0,0,1,0
119,0.462363347108636,1,1,1,1,0,1,1,0,1,0
120,-0.326777530608446,0,1,1,1,0,1,1,0,1,0
121,-0.28332594334894,0,0,1,0,0,1,1,0,1,0
122,-0.00348388569125956,0,1,1,1,0,1,1,0,1,0
123,0.747481645826449,1,1,1,1,0,1,1,0,1,0
124,-0.153609253256051,0,1,1,1,0,1,1,0,1,0
125,-1.25664470668668,0,0,1,0,0,0,1,0,0,0
126,0.78423789642847,1,1,1,1,0,1,1,1,1,0
127,0.448915998361027,0,1,1,1,0,1,1,0,1,0
128,1.1661181758335,1,1,1,1,0,1,1,1,1,1
129,1.81943262112801,1,1,1,1,1,1,1,1,1,1
130,-0.675274336023145,0,0,1,1,0,1,0,0,1,0
131,-1.6762791042609,0,0,0,0,0,0,0,0,1,0
132,-1.55325879327056,0,0,0,0,0,0,0,0,0,0
