"Number.Items","Number.Students.Original","Number.Run","Alpha","Model.RMSEA","Model.SRMSR","Model.TLI","Model.CFI","RMSE.Item.Discrimination","RMSE.Item.Difficulty","RMSE.Theta","RMSE.EstExpSc.SimSumSc","RMSE.EstExpSc.WSc","RMSE.WSc.SimSumSc","RMSE.TrExpSc.SimSumSc","RMSE.TrExpSc.WSc","RMSE.TrExpSc.EstExpSc","R2.EstTh.SimSumSc","R2.EstTh.WSc","R2.EstExpSc.SimSumSc","R2.EstExpSc.WSc","R2.TrTh.SimSumSc","R2.TrTh.WSc","R2.TrExpSc.SimSumSc","R2.TrExpSc.WSc","CORR.2PLDiff.2PLDisc","CORR.EstTh.SimSumSc","CORR.EstTh.WSc","CORR.EstTh.EstExpSc","CORR.SimSumSc.WSc","CORR.SimSumSc.EstExpSc","CORR.WScvEstExpSc","CORR.TrTh.TrExpSc","CORR.TrTh.EstTh","CORR.TrTh.SimSumSc","CORR.TrTh.WSc","CORR.TrTh.EstExpSc","CORR.TrExpSc.EstTh","CORR.TrExpSc.SimSumSc","CORR.TrExpSc.WSc","CORR.TrExpSc.EstExpSc"
31,5000,1,0.7757702202331,0,0.0116678422775008,1.00158880839386,1,0.00367876001725582,0.0104933861401526,0.448426327251842,1.33835369381076,1.74633878956788,1.5045924502,2.36529314214578,2.66141479330031,1.91175408726033,0.950415762654113,0.986839788863512,0.954649152859557,0.999904299190606,0.757054266850111,0.788170565535563,0.779471523522584,0.818200973076141,0.0184219054489863,0.974892692891948,0.993398101902511,0.992534964733173,0.977232970631945,0.977061488781314,0.999952148450418,0.985689639416197,0.894787247180565,0.870088654592226,0.887789707946405,0.88696281794856,0.898334973553799,0.88287684504838,0.904544621937548,0.904590175556395
31,5000,2,0.772620785268217,0,0.012309140943027,1.00034764618533,1,0.00466897554299846,0.0162141048711577,0.446922593642258,1.34671944081681,1.73980941306837,1.50491253659252,2.37790399807528,2.6480790877326,1.91042847969213,0.950995739116953,0.98770417521462,0.955070477271756,0.999894993227147,0.754308662368032,0.784792150116905,0.775070493650682,0.813616965972869,-0.11287318360817,0.975190104090968,0.993833072107494,0.992855026037687,0.977505986702496,0.977277072928531,0.999947495235198,0.987079011702648,0.891682054466882,0.868509448634862,0.885884953093179,0.884904135099351,0.895700512473393,0.880380879875684,0.902007187317745,0.901972336238255
31,5000,3,0.782114574921309,0,0.0120476131262074,1.00042996333125,1,0.00389055962788944,0.00927332659551557,0.439455782507745,1.32715092337795,1.74891871786748,1.54856521749005,2.33127734136223,2.64724605217021,1.85497130984898,0.951620611063564,0.985191775992549,0.955917159621354,0.999877426977586,0.76882742904007,0.800529053136663,0.791160769716887,0.830486288988347,-0.0812721454652887,0.975510436163326,0.992568272711026,0.991558037771265,0.977915302028477,0.977710161357318,0.999938711610659,0.987441504581481,0.898771923519129,0.876828049870709,0.894722891814367,0.893936103786102,0.902637136761075,0.889472186027695,0.911310204589166,0.911399545659131
31,5000,4,0.769731344253777,0.00243908572163757,0.0126071000281461,0.999540749485431,0.999571366186403,0.00338918782956446,0.00691900794682956,0.445584123316233,1.36568678862415,1.78892463394376,1.58218399749156,2.3480574772429,2.70103829912704,1.90816465243935,0.947136942858728,0.985676466654395,0.950438997441409,0.999892354167641,0.756364682964866,0.783909934718404,0.776668517656915,0.813186455510001,0.00998538943464505,0.973209608901765,0.992812402548636,0.991757101323695,0.975197622534465,0.974904609406176,0.999946175635289,0.986462898533966,0.8918123185684,0.869692292115359,0.885386884202835,0.884405701944168,0.894688499295592,0.881287987922742,0.901768515479445,0.901761429771221
31,5000,5,0.779011102296715,0,0.011796188819981,1.00113281069301,1,0.00410821125500528,0.0115634023402464,0.445757301835589,1.32437418634034,1.75040448925266,1.54063409999756,2.36749553552404,2.6867135925795,1.91408295926055,0.952165923946163,0.984925342516362,0.955739417325382,0.999916341614581,0.763827096974276,0.790672533943961,0.780961225633109,0.817591738494339,-0.040638114260544,0.975789897440101,0.992434049454351,0.991502134168606,0.977894824452031,0.977619259898956,0.999958169932413,0.986870975127423,0.895088293336653,0.873972022992884,0.889197691148578,0.888391112129671,0.896302389452767,0.883720105934626,0.904207796081376,0.904255350020684
31,5000,6,0.772971548126754,0,0.0119058532588281,1.00088921591681,1,0.00362858676656512,0.00562981207136991,0.445513517482236,1.3571253740895,1.80758802440637,1.60165625740849,2.33099765125001,2.69232652082012,1.89632039209192,0.948411114176081,0.985364130639327,0.95164736300114,0.999873888390734,0.760346929328701,0.786797418321998,0.782719022427849,0.818558996227736,-0.0496180934269363,0.973864012157797,0.992655091479073,0.991519950128527,0.975861898670432,0.975524147830867,0.999936942207224,0.986096040146135,0.894532856716571,0.871978743622057,0.887016019202583,0.885931684192368,0.898383498561003,0.88471409078179,0.904742502719827,0.904719399150535
31,5000,7,0.771535064865898,0,0.012255273536316,1.00018264682704,1,0.00249086322837885,0.0121093948690611,0.438321980181408,1.36501421700951,1.82601118217551,1.62020067095424,2.31291274350918,2.66222563487106,1.87595583487399,0.947468021292285,0.985660958836799,0.950618240154408,0.999879749634057,0.765888011891345,0.793949584341044,0.784666040988652,0.821581262919909,-0.0479184849893857,0.973379690199197,0.992804592473665,0.991742276652852,0.975272147414239,0.974996533406354,0.999939873009401,0.987342675239223,0.89691063164368,0.87515027960422,0.891038486453332,0.890105885333617,0.899110718549477,0.885813773311665,0.906411199688038,0.906455472766004
31,5000,8,0.773061061416232,0.00491879920415111,0.013057699339508,0.998142893782454,0.998266700863624,0.00430102724968857,0.0101863991043724,0.45061195385631,1.34542759184475,1.73523403431259,1.50109531508907,2.36771182104927,2.65094699786965,1.91995620750052,0.950538292310389,0.987623162717528,0.954188653023086,0.999835003567469,0.754775322288908,0.785308552620307,0.776198362778751,0.813567499509567,-0.0312233070232946,0.974955533504164,0.993792313674003,0.992519504074829,0.977136342183147,0.976825804851144,0.999917498380476,0.986360609039132,0.891662446949194,0.868778062734614,0.886176366543538,0.885072036838492,0.89508825494762,0.881021204500068,0.901979766685244,0.902124779754693
31,5000,9,0.779980335930939,0.00342986106208849,0.0126967386883056,0.99917081300185,0.99922609213506,0.00464394165407275,0.0179040974776085,0.451835079829852,1.33080515335768,1.73911200476227,1.53695561793711,2.3835356644008,2.66797922714318,1.92508381706544,0.952435691857987,0.985755844684648,0.955951513686454,0.999937211200733,0.759172366206635,0.790144732045992,0.779748580466357,0.819707122819173,-0.0559287302297235,0.975928118181861,0.99285237809286,0.991990915895964,0.978009027613184,0.977727729834055,0.999968605107547,0.986480343800303,0.895153823704701,0.871304978871713,0.888900856139756,0.888114935232339,0.898061444357404,0.883033736878924,0.905376785001235,0.905387996358361
31,5000,10,0.776452139616743,0,0.0121515981984746,1.00052496024002,1,0.00393578030578035,0.0618681297283713,0.447433454803802,1.37287598039197,1.85014419700841,1.67924232676156,2.359473413214,2.74692075155395,1.90650364181666,0.945575034358541,0.984538654832081,0.949101620261363,0.999879657678373,0.758495229073165,0.787653671261372,0.779769466209602,0.818516713100498,0.123623777995573,0.972406825540905,0.992239212504768,0.991118677889866,0.974519697889524,0.97421846639312,0.999939827028793,0.986310563258498,0.894105469895091,0.870916315769296,0.887498547188316,0.886480354457221,0.897211260923351,0.88304556292957,0.904719134925585,0.904695972188935
