"ID","Theta","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10"
1,-0.951368594042211,0,0,0,0,1,1,0,0,0,0
2,-0.334236283399094,0,0,0,0,1,1,0,1,1,0
3,-1.53368807652266,0,0,0,0,0,0,0,0,0,0
4,-1.10873943312892,0,1,0,0,0,1,0,0,0,0
5,0.75593280308321,1,0,1,0,1,1,0,1,1,0
6,-0.439035178907612,1,0,0,0,0,1,0,0,1,0
7,0.769470796400522,1,1,1,1,1,1,0,1,1,0
8,0.547593285068451,1,1,1,0,1,1,1,0,1,0
9,-2.51869491974395,0,0,0,0,0,0,0,0,0,0
10,0.548720818423866,1,1,1,0,1,1,0,1,1,0
11,-0.919908670674477,0,0,0,0,0,1,0,0,0,0
12,2.86303197162223,1,1,1,1,1,1,0,1,1,1
13,-3.04280901775659,0,0,0,0,0,0,0,0,0,0
14,0.402820620721852,1,1,1,0,1,1,1,1,1,0
15,-0.332695583691291,1,1,1,0,1,1,0,0,1,0
16,-0.762205912931561,0,1,0,0,0,1,0,0,1,1
17,-0.644388808029002,1,1,0,0,0,1,0,0,0,0
18,1.21873451549052,1,1,1,1,1,1,0,1,1,0
19,-0.0777343847034077,1,0,0,0,1,1,0,0,1,0
20,0.705004830363592,1,1,0,0,1,1,0,1,1,0
21,-0.691317856281071,0,0,0,0,0,0,0,0,1,0
22,1.3616816230351,1,1,1,1,1,1,1,1,1,0
23,-0.680661334455108,1,0,0,0,0,1,0,0,0,0
24,-1.9422648675565,0,0,0,0,0,0,0,0,0,0
25,1.80922731497649,1,1,1,1,1,1,1,1,1,1
26,-0.771539866436168,0,1,0,0,0,0,0,0,1,0
27,-1.75198999167212,0,0,0,0,0,1,0,0,0,0
28,-1.29448259782311,0,0,0,0,0,0,0,0,0,0
29,-0.934846544604782,0,0,0,0,0,1,0,0,0,0
30,-0.710483981265471,1,1,0,0,0,1,0,0,1,0
31,-0.0423194834273953,0,0,0,0,1,1,1,0,1,0
32,-0.744054935854001,0,0,0,0,0,1,0,0,0,0
33,0.711000652268618,1,0,1,1,1,1,0,0,1,0
34,-0.984986902735677,1,0,0,0,0,1,0,0,1,0
35,0.963305353107304,1,1,1,1,1,1,0,1,1,0
36,0.293145296043488,1,1,1,0,1,1,0,0,1,0
37,-2.15373995416922,0,0,0,0,0,0,0,0,0,0
38,-1.23087045144605,0,1,0,0,0,1,0,0,0,0
39,0.0540589056801934,1,1,1,0,1,1,0,0,1,0
40,-0.341125771715787,1,0,1,0,1,1,0,0,1,0
41,0.252787630114974,1,1,1,0,0,1,0,0,1,0
42,-0.233978631467889,0,0,0,0,1,1,0,0,0,0
43,-0.0673953385943648,1,1,0,0,1,1,1,0,0,0
44,1.09999898451178,1,1,1,1,1,1,0,0,1,0
45,-0.25967939627047,1,0,1,0,0,1,0,0,1,0
46,0.578878595619216,1,1,1,1,1,1,0,0,1,0
47,1.31085522764098,1,1,1,1,1,1,1,1,1,0
48,-0.126296840332097,0,0,1,0,1,1,0,0,1,0
49,0.719916361323215,1,1,1,0,1,1,0,0,1,0
50,2.2739458732727,1,1,1,1,1,1,1,1,1,1
51,0.416050238893188,1,0,1,0,0,1,0,0,1,0
52,-0.585305224097041,0,0,0,0,0,0,0,0,0,0
53,-0.324544742777768,1,0,1,0,1,1,0,0,0,0
54,-0.0285760741705774,1,1,0,0,1,1,0,0,1,0
55,1.42481865688997,1,1,1,1,1,1,1,0,1,0
56,0.91408043338777,1,1,1,1,1,1,0,1,1,0
57,0.657962060756843,1,1,1,1,1,1,0,0,1,0
58,-0.0627911621957998,1,1,0,1,0,1,0,0,1,0
59,0.214625380640774,1,0,0,0,0,1,0,0,1,0
60,-1.18439724681425,0,0,0,0,0,1,0,0,0,0
61,1.2768845453063,1,1,1,1,1,1,0,1,1,1
62,-1.09687797337292,1,0,0,0,0,1,0,0,1,0
63,1.55904701961311,1,1,1,1,1,1,0,1,1,1
64,0.0908198142295525,1,1,1,0,0,1,0,0,1,0
65,0.738386095907972,1,1,0,1,1,1,1,0,1,0
66,1.23525102504825,1,1,1,1,1,1,1,1,1,1
67,0.46458070431654,1,1,1,0,1,1,1,0,1,0
68,0.610905774254701,1,1,1,0,1,1,1,0,1,0
69,0.266497475683047,1,0,0,0,1,1,0,0,1,0
70,-0.76503728017373,0,0,1,0,0,0,0,0,1,0
71,0.759804242723975,1,1,1,1,1,1,0,0,1,0
72,0.457067904603002,1,1,1,0,1,1,0,0,1,0
73,-0.929931309871741,0,0,0,0,0,0,0,0,1,0
74,-1.33823925087803,0,0,0,0,0,1,0,0,0,0
75,-2.21451194671663,0,0,0,0,0,0,0,0,0,0
76,-1.91334409618202,0,0,0,0,0,0,0,0,0,0
77,-1.92719590824957,0,0,0,0,0,0,0,0,0,0
78,-1.29905397190717,0,0,0,0,0,0,0,0,0,0
79,0.728735927103917,1,1,1,1,1,1,1,0,1,0
80,0.737345569078963,1,1,1,0,1,1,1,1,1,1
81,0.696520604910948,1,1,1,1,1,1,1,0,1,0
82,-0.947020205207104,0,0,0,0,0,0,0,0,0,0
83,0.401422306484743,1,1,1,0,1,1,1,0,1,0
84,1.07918219353746,1,1,1,1,1,1,0,1,1,0
85,-0.579324420616739,0,0,0,0,0,1,0,0,1,0
86,0.373737679266823,0,1,1,0,0,1,0,0,1,1
87,-1.57882355565942,0,0,0,0,0,0,0,0,0,0
88,1.31710793065627,1,1,1,1,1,1,0,1,1,1
89,0.684201595966707,1,1,1,1,1,1,0,1,1,0
90,-1.07899090851935,0,0,0,0,0,0,0,0,1,0
91,0.974668033929986,1,0,1,1,1,1,0,1,1,0
92,-0.366079502425458,1,0,0,0,1,1,0,1,1,0
93,-0.67118333823343,1,0,1,0,1,1,1,0,1,0
94,-1.15601316930168,0,0,1,0,0,1,0,0,0,0
95,-0.379597567461195,0,1,0,0,0,1,0,0,1,0
96,0.871242550938347,1,0,1,1,0,1,1,0,1,0
97,0.194235850605726,1,0,1,0,1,1,0,0,1,0
98,0.433519639756512,1,1,1,0,1,1,0,1,1,0
99,-0.796953770238143,0,1,0,0,0,0,0,0,0,0
100,1.42780160466189,1,1,1,1,1,1,0,1,1,0
101,1.09273967869658,1,1,1,1,1,1,0,1,1,1
102,1.60980451432556,1,1,1,1,1,1,0,1,1,0
103,0.0883711193352656,1,0,1,0,0,1,0,1,1,0
104,-0.732379344222341,0,0,0,0,0,1,0,0,0,0
105,1.08848479159944,1,1,1,0,1,1,1,1,1,1
106,1.13423443004943,1,1,1,1,1,1,0,0,1,0
107,0.332399210608764,1,1,0,0,1,1,0,1,0,0
108,-0.371554188127774,1,1,1,0,0,1,0,1,0,0
109,1.63354457324407,1,1,1,1,1,1,0,1,1,0
110,0.547585263612282,1,1,1,0,1,1,0,1,1,0
111,-0.0702033513819293,0,0,1,0,0,1,0,0,1,0
112,1.15587818796056,1,1,1,1,1,1,0,1,1,1
113,-0.399086193093206,1,1,0,0,1,1,0,0,1,0
114,1.62741772475576,1,1,1,1,1,1,1,1,1,0
115,0.186277852650941,1,0,1,1,1,1,0,0,1,0
116,0.200554597776532,1,0,1,0,0,1,0,0,1,0
117,0.0151267540582413,1,1,1,0,1,1,1,1,1,0
118,0.335053635228963,1,0,1,1,1,1,0,1,1,0
119,1.9613665311441,1,1,1,1,1,1,0,1,1,1
120,-0.28853502598617,1,0,0,0,0,1,0,0,1,0
121,-0.700894805791956,0,0,0,0,0,1,0,0,0,0
122,-0.315196042569355,0,0,0,0,1,1,0,0,1,0
123,-0.16505087006936,1,0,1,1,0,1,0,0,1,1
124,0.761946811888757,1,1,1,0,1,1,0,1,1,1
125,0.771833656544144,1,1,1,1,1,1,1,1,1,0
126,-1.08347251979245,0,0,0,0,0,1,0,0,1,0
127,0.708486318994572,1,1,1,0,1,1,0,1,1,0
128,-0.0965312865320208,1,0,0,0,0,1,0,1,1,0
129,-1.2418542320886,0,0,0,0,0,1,0,0,1,0
130,1.53231666509237,1,1,1,1,1,1,0,1,1,0
131,-2.00466501343116,0,0,0,0,0,1,0,0,0,0
132,-0.331599001873753,0,0,1,0,0,1,1,0,0,0
133,-0.253446544669508,1,0,0,0,1,1,0,0,0,0
134,0.388377778285988,1,0,1,0,0,1,0,1,1,0
135,0.988488514407488,1,1,1,1,1,1,1,1,1,0
136,-1.60551115384344,0,0,0,0,0,0,0,0,0,0
137,-1.00475406515776,0,0,0,0,1,1,0,0,0,0
138,1.50748651940519,1,1,1,1,1,1,0,1,1,0
139,1.57520375422501,1,1,1,1,1,1,0,1,1,1
140,0.818679319121839,1,1,1,0,0,1,1,0,1,0
141,3.53043830731599,1,1,1,1,1,1,1,1,1,1
142,-1.00856945884418,0,0,0,0,0,1,0,0,0,0
143,0.895255055442242,1,1,1,1,1,1,0,1,1,0
144,-0.0546659032630047,1,1,0,0,1,1,0,0,1,0
145,-0.561577727060682,1,0,0,0,0,1,0,0,0,0
146,1.53538762562925,1,1,1,1,1,1,0,1,1,1
147,-0.291368963994693,1,1,0,0,0,1,0,0,1,0
