"Items","Difficulty","Discrimination"
"Item1",1.50566487449694,2.01964872794378
"Item2",0.727538981433801,2.72645722063099
"Item3",0.303477386871192,2.84195464808427
"Item4",0.561954735387543,2.68982593507835
"Item5",0.411778752767235,2.73821428841063
"Item6",0.603734684650445,2.60195732031264
"Item7",0.281735612066002,2.85423376914395
"Item8",-1.41400746464098,3.10486581839206
"Item9",-1.54721436951764,3.02513177721179
"Item10",1.33206916468201,2.33649145552697
"Item11",1.34150329172047,2.22559560180822
"Item12",-1.16421324385829,3.02125993474526
"Item13",0.326243881421683,2.88471402873445
"Item14",1.03442821595426,2.56439407557183
"Item15",-0.299609588515629,2.83397159622271
"Item16",0.916921289635525,2.57482379769736
"Item17",1.97702047317308,1.88651171292522
"Item18",-1.81870366823199,3.01196075852326
"Item19",2.07983214276323,1.52755592897956
"Item20",-1.10073443994727,3.23579021042829
"Item21",-1.30520486883235,3.02652949727537
"Item22",-1.5595698274361,2.95835845673939
"Item23",2.4529218190652,0.928459879060168
"Item24",-0.675985410281627,2.99346906002815
"Item25",-0.0805139279203371,2.88227245851017
"Item26",-0.60930324744265,2.97766074169026
"Item27",0.877821149055213,2.7969034874928
"Item28",1.23830557753046,2.22897052094582
"Item29",-0.959929846064661,3.10445362203578
"Item30",1.49521988680666,2.14072180956711
"Item31",1.54488679415688,2.1926698808158
"Item32",-2.09752866148153,3.01938451560451
"Item33",2.1005293044911,1.48259968403515
"Item34",-1.60854851688524,2.99607077476334
"Item35",0.796126906668026,2.72862878810783
