"Items","Difficulty","Discrimination"
"Item1",0.764705639012616,1.0597118836767
"Item2",-1.94670099470374,1.12424489256893
"Item3",-2.07296533877607,0.81593809616864
"Item4",0.602856954282624,1.16478722038914
"Item5",-1.37641522891651,1.01246979098783
"Item6",-2.23183656052235,1.00837893697806
"Item7",0.0187160238896058,1.12033798211647
"Item8",-1.56855646847439,0.901804235059834
"Item9",1.68155106586443,2.37813163474077
"Item10",0.475365057649007,0.732172862816333
"Item11",0.715648398649664,0.750939657111323
"Item12",1.78284797099492,1.4414636815925
"Item13",-1.11918261413423,1.16281043773257
"Item14",1.36732061690208,1.09033361242962
"Item15",0.907387323813583,0.904825624802047
"Item16",0.86303935299414,0.823136240029454
"Item17",-1.19383276444344,0.979366919726431
"Item18",2.6151851404273,2.31758341791723
"Item19",-2.04250350453317,1.18081705894045
"Item20",-1.62714939254748,1.10482732932528
"Item21",-1.23943301527475,0.866413149113
"Item22",-2.22493831458535,1.06904224673027
"Item23",-0.743080819094509,1.00517495032201
"Item24",1.2909333272273,0.876422605005878
"Item25",-0.203406164843437,1.04716903688663
"Item26",-1.31138128892235,1.11198074339681
"Item27",-0.303629174826434,1.13525077935016
"Item28",0.759522691231761,1.11619002521769
"Item29",2.03495186457673,3.30108543821477
"Item30",1.82130733925057,1.83651686479804
"Item31",1.58092177051549,2.98272295577564
"Item32",-1.66153194004362,1.21000003870344
"Item33",1.7300523037079,1.77868195124184
"Item34",-1.43160919896675,0.965045153898577
"Item35",1.30521900400149,1.03900844771154
