"ID","Theta","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10"
1,1.37538492304958,1,1,1,1,0,1,1,1,1,1
2,1.25491016807572,0,0,1,1,0,0,1,0,1,0
3,1.31477471523092,1,0,1,1,0,1,0,1,1,1
4,1.55487281336373,1,1,1,1,0,1,1,1,1,1
5,0.113050624351938,1,1,0,1,0,1,1,1,0,1
6,0.473038143884529,1,1,0,1,0,1,1,1,1,1
7,0.858069445742707,1,1,1,1,0,1,1,1,1,1
8,-0.83630165134114,0,0,0,1,0,0,0,0,0,0
9,-1.88858153979562,0,0,0,0,0,0,1,1,0,0
10,0.340530369761059,1,0,0,1,0,1,1,1,1,1
11,1.08021588770549,0,1,0,1,0,1,0,1,1,0
12,-0.292569553769524,0,0,0,0,0,1,1,1,1,1
13,-0.499648681307466,0,0,0,1,0,0,1,1,0,0
14,-1.5215249044567,1,0,0,0,0,0,0,1,0,0
15,-1.16378914089113,0,0,0,0,0,0,1,1,1,0
16,0.239356565850283,1,0,0,1,0,1,1,1,1,0
17,0.147958661566525,1,0,0,0,0,0,0,1,1,1
18,-0.33871242906128,0,0,0,1,0,1,1,0,1,1
19,-0.136434411084126,1,0,0,1,0,0,1,1,1,0
20,0.40643561452359,0,0,0,1,0,0,1,1,1,0
21,-0.932326011097244,0,0,0,1,0,0,1,1,1,0
22,-0.455923613966465,1,0,0,1,0,1,0,0,0,0
23,-0.251775634671492,0,0,1,1,0,0,0,0,1,1
24,1.26529101774508,1,1,1,0,0,1,0,1,1,1
25,1.87250654793579,1,1,1,1,0,1,1,1,1,0
26,-1.14567978661025,1,0,0,0,0,0,0,0,1,0
27,0.0874927124558017,1,0,0,1,0,1,1,1,1,1
28,-1.93559336417254,0,0,0,0,0,0,0,0,1,0
29,-0.179912505306932,1,0,0,1,0,0,1,1,1,1
30,0.645818965964188,1,0,1,1,0,1,1,1,1,0
31,0.418026174952184,1,1,1,1,0,0,1,1,1,0
32,-0.1485365263179,0,0,0,0,0,0,1,1,1,1
33,-0.660719092244897,0,0,1,0,0,0,1,0,1,0
34,0.596564367057325,1,0,0,1,0,1,1,1,1,1
35,-0.392155296633623,0,0,0,0,0,1,1,1,1,0
36,0.761137395271894,1,1,1,1,0,1,1,1,1,1
37,-0.791410823794237,1,0,0,1,0,0,1,1,1,0
38,-1.82693856848823,1,0,0,0,0,0,1,1,1,0
39,-0.30122822432345,1,0,0,0,0,1,1,1,1,0
40,-0.463515957089461,0,0,0,0,0,0,1,0,1,0
41,-0.429546929904066,0,0,1,1,0,1,0,1,1,1
42,-0.23570571221638,0,0,1,1,0,1,0,1,1,1
43,-0.308499368173254,0,0,0,1,0,1,1,1,1,1
44,-0.268015968339213,0,0,0,0,0,1,1,0,0,1
45,-0.143247741808599,0,0,0,1,0,1,1,1,0,1
46,-0.201106821410094,0,0,0,1,0,0,0,1,1,1
47,0.195175671304583,1,0,0,1,0,1,1,1,1,1
48,-0.484536278939587,1,0,0,1,0,1,0,1,1,0
49,1.26103783924286,1,0,1,1,0,1,1,1,1,1
50,0.450217409072461,1,1,0,0,0,0,0,1,1,1
51,0.177651698976733,1,0,0,1,0,0,1,1,1,0
52,-0.399607129318466,0,0,0,1,0,0,0,1,1,0
53,-0.917493388434685,1,0,0,0,0,0,1,1,1,1
54,0.885284630616936,1,1,0,1,0,1,1,1,0,1
55,0.92475701329142,1,0,0,1,0,1,1,0,0,1
56,0.679533500447707,0,1,1,1,0,1,1,1,1,0
57,1.33475459991861,0,1,1,1,0,1,1,1,1,1
58,-0.568778615217896,1,0,0,0,0,0,1,1,1,0
59,1.19117028997358,1,0,1,1,0,1,1,1,1,1
60,0.798871422777679,1,1,1,1,0,0,1,1,0,0
61,-1.00668693182847,1,0,0,1,0,0,1,1,1,0
62,-0.858123218049839,0,0,0,1,0,1,0,0,1,0
63,-1.37474908140063,0,0,0,0,0,0,1,1,0,0
