"ID","Theta","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
1,0.494557333929425,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
2,0.860827482447745,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0
3,-0.974617425981319,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
4,-0.215369197314454,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0
5,2.39389800264524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,-0.436636221873106,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1
7,0.41364491392532,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,-0.0126092101614359,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0
9,-0.707288637976222,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0
10,-0.744294965577489,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0
11,0.114803117416818,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0
12,0.348481487816367,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1
13,0.318407674748366,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0
14,0.61111443792221,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
15,0.305033083346069,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1
16,-0.765045366555309,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0
17,-0.485809724557886,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1
18,-0.988261277279852,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0
19,0.24588065026277,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1
20,-0.477052512622838,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0
21,-0.585625381593488,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0
22,-1.39043505811019,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
23,-0.494781899937207,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0
24,-1.03583057657199,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1
25,0.240359224646564,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0
26,-1.46640716312996,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
27,0.980741140126105,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1
28,-1.12092533154333,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1
29,-1.46640880718375,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
30,0.752554614060997,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
31,-0.336992797370093,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0
32,-0.64254368268419,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1
33,-0.852031682455075,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
34,-1.3975236471845,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
35,-1.18086240479162,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
36,0.351653970235739,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
37,1.0142402567299,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
38,0.868486412902556,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0
39,1.2755857037797,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
40,-0.818828288281691,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0
41,-0.102093704674373,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1
42,-0.3352761068742,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0
43,0.252810215484643,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
44,-1.28920384743917,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0
45,0.550451716627033,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0
46,0.59446448359238,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
47,0.34586894306224,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0
48,1.06818479804796,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
49,0.196334415859537,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0
50,-0.181398715490131,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
51,-0.0442527573205162,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0
52,0.529536483596697,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
53,-2.73490014092465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,-1.49369676704893,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1
55,1.33036422637022,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,-1.00492878952159,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1
57,0.469425772293736,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
58,0.942654406829562,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
59,-0.0150856999585066,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0
60,-2.35176130020189,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
61,-1.28329485952084,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
62,-0.575732333171995,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0
63,1.05873941426646,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
64,-0.270048616651604,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
65,1.2815768643063,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
66,-0.115129826206334,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1
67,-0.0860784392887266,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0
68,1.14040452295486,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
