"Items","Difficulty","Discrimination"
"Item1",-2.34089057632889,0.355289883683546
"Item2",-1.80423373778565,1.4703506928799
"Item3",-1.43754975814248,1.99859144963749
"Item4",-1.43763482193839,0.57509261085831
"Item5",-1.11328288676474,1.93570082665006
"Item6",-0.925491129247172,1.951843050667
"Item7",-0.0585193880670499,1.1774071382074
"Item8",-0.719237908248602,2.57504711974909
"Item9",-0.931422846062973,2.21075948564191
"Item10",-0.920501449455545,1.45826988667085
"Item11",-1.02366815907082,2.10929697377686
"Item12",-0.910971772131239,1.24831086684201
"Item13",-0.379073593076314,1.64687390755692
"Item14",0.12926405120845,1.2863465683377
"Item15",-0.0875418617303873,1.17234255042595
"Item16",-0.380280390889792,1.01895589847076
"Item17",-0.417375771749076,1.66054487170231
"Item18",0.306292011158659,1.85735780504213
"Item19",-1.49195347192025,0.973918175595288
"Item20",0.452311861582854,1.13620609787178
