"Items","Difficulty","Discrimination"
"Item1",0.328104071265855,2.45547367432659
"Item2",0.398926479018247,2.77927111690567
"Item3",0.0849293487133084,2.06051133880506
"Item4",0.37528588540418,2.3464669099495
"Item5",-0.10691018772427,1.69286019420876
"Item6",0.955949099098207,2.02252259486773
"Item7",0.0169011561871345,1.93766221474578
"Item8",0.77562582077581,2.6517878721771
"Item9",0.631914448927053,2.00348312244387
"Item10",0.219053293583861,1.7013675106012
"Item11",0.290578725121038,2.42106921166858
"Item12",0.171940838023518,2.07891823470646
"Item13",-0.126965477005615,1.94833684334297
"Item14",0.321818725835003,3.24531525488292
"Item16",0.232942080177904,3.00672343515899
"Item17",0.558009348616889,2.60264277112437
"Item18",0.414595251711915,3.20537564177392
"Item19",0.438881102462664,2.65164294744587
"Item20",0.479164090918297,1.7798718107258
"Item21",0.344932885975464,2.31047718819195
"Item22",-0.560740160087591,2.9190910680796
"Item23",-0.254868494580922,2.6213872505398
"Item24",-0.486828572836107,2.76552760913636
"Item25",-0.144847748802907,2.39401908242573
"Item26",-0.570955242439515,2.87382082716106
"Item27",-0.187436970625331,2.6168380178329
"Item28",-0.163699922444565,2.16739607417395
"Item29",-0.37327456212287,2.36950230496394
"Item30",-0.708449797942195,1.07058007450741
"Item31",-0.841893807201264,1.2341478631652
"Item32",-0.571145963322171,1.50196018302928
"Item34",-0.464531534639481,1.60147181508701
"Item35",-0.723580579546025,0.856256573262801
"Item36",0.963360856483876,1.12331293948885
"Item37",-1.54127605194688,0.998921321712111
"Item38",0.95294801913774,1.10278020619287
"Item39",-0.958211866029973,1.42595242338892
"Item40",-2.21740189269605,1.39855884955885
"Item41",-1.16830431139051,1.10629369625966
"Item42",-1.56443624784043,1.39915917959065
"Item43",-2.9597367117042,0.994864681969637
"Item44",-0.113342773415527,1.49914667486515
"Item45",-0.475660122653655,1.17599585626882
"Item46",-0.199662227887925,1.43921698982802
"Item47",-0.222733632643175,1.42518043347727
