"Items","Est.Discrimination.2PL","Est.Difficulty.2PL"
"Item1",0.343570393714195,-2.47967189999998
"Item2",1.45503898653342,-1.80665518246939
"Item3",1.94467057829333,-1.44619981598639
"Item4",0.59829438095894,-1.32118497088169
"Item5",1.94304155579302,-1.16319862194312
"Item6",1.9278264540047,-0.94844859274935
"Item7",1.18240492812878,-0.0223719368301823
"Item8",2.55496005724342,-0.732364649361746
"Item9",2.21973224634319,-0.937159367749657
"Item10",1.47762499382823,-0.940311422936198
"Item11",1.98701255868809,-1.00835708162243
"Item12",1.1789970273262,-0.977111363049009
"Item13",1.65706486156407,-0.355133370900766
"Item14",1.34626815863411,0.178010754367845
"Item15",1.10390291479149,-0.126550589368147
"Item16",0.97235149760263,-0.397356773090825
"Item17",1.62525235104095,-0.427715399634447
"Item18",1.84718835810852,0.295908103035598
"Item19",1.03734191038749,-1.39608914251436
"Item20",1.08807948387494,0.434113672984316
