"ID","Theta","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10"
1,-0.147162446911174,1,1,1,0,1,1,1,0,0,1
2,0.139295319903325,0,1,0,0,1,0,1,1,0,0
3,-0.711716269577423,0,0,1,0,0,0,0,0,0,1
4,-0.107836854398894,0,0,1,0,0,1,1,0,1,1
5,-0.253435188382961,0,0,1,0,1,0,0,0,1,0
6,0.114780276714955,1,0,0,0,1,1,0,1,1,0
7,-1.30488222771623,0,0,0,0,0,0,0,0,0,0
8,-0.913804626275641,0,0,0,0,0,1,0,1,1,1
9,1.19770968770814,1,0,1,0,1,1,1,1,1,1
10,-0.299534694737673,0,1,1,0,1,0,0,0,1,1
11,0.625160982336971,1,0,0,0,1,1,0,1,1,1
12,-0.53981638960268,0,1,1,0,1,1,1,0,1,1
13,1.35432073165707,1,1,1,1,0,0,0,1,1,0
14,0.680788798753346,0,0,0,1,0,1,1,1,1,0
15,2.33979752536437,1,1,1,1,1,1,1,0,0,1
16,0.208229943249515,0,1,0,0,1,0,0,0,1,0
17,-1.15231993160067,1,1,1,0,0,1,1,1,1,0
18,0.329100439332478,0,0,1,0,1,1,1,1,1,1
19,0.9622386824184,1,1,1,0,1,1,1,1,1,1
20,-0.183547179215788,1,1,1,0,0,1,1,1,0,1
21,0.141736849148899,0,1,1,0,0,1,0,0,0,1
22,-0.403019814759425,0,0,0,0,1,1,1,1,1,1
23,2.27052282451317,0,1,0,1,1,1,1,0,1,0
24,1.23038330042692,0,1,1,1,0,1,1,1,1,0
25,-1.31108712942318,0,0,1,0,0,1,0,1,0,0
26,1.60767295702147,1,1,1,0,1,1,1,1,1,0
27,-0.848447867126243,0,1,0,0,1,0,1,0,0,0
28,-1.03065915984944,0,0,1,0,1,0,1,0,0,1
29,-1.03610466830641,0,1,0,0,0,0,0,0,0,0
30,-0.219204319649456,0,1,1,0,0,1,1,1,1,0
31,-0.566340798713532,0,0,1,0,0,0,1,0,1,1
32,-1.13927003136264,0,1,1,0,0,1,1,0,1,0
33,-1.01099301796682,0,0,0,0,1,1,0,0,0,1
34,-0.585068994245587,0,0,1,0,0,1,0,1,1,1
35,-0.207353550334252,0,1,0,0,1,1,1,0,1,1
36,-0.454314225665797,0,0,0,0,0,1,1,1,1,0
37,-0.0418140805520917,0,1,0,0,0,1,1,0,0,1
38,0.844898892172959,0,1,0,0,0,0,0,1,0,1
39,-1.84511928020096,0,0,0,0,0,1,1,1,1,1
40,-0.716840706249281,0,1,0,0,0,0,1,1,1,0
41,0.759213129065032,1,0,1,0,1,1,1,1,0,1
42,-1.81664694018103,0,0,1,0,1,0,0,1,1,0
