"Items","Difficulty","Discrimination"
"Item1",-1.12837623933868,0.25
"Item2",-2.07316057557928,0.25
"Item3",-0.666028603112846,0.25
"Item4",-0.44289035450087,3
"Item5",-0.735793018131036,0.25
"Item6",1.00310952125522,3
"Item7",0.840193417704683,3
"Item8",0.854335187611093,0.25
"Item9",-0.4527173573673,0.25
"Item10",-0.409300052708513,0.25
"Item11",1.36919777090778,0.25
"Item12",-0.400830111831132,0.25
"Item13",0.289564087459672,0.25
"Item14",-0.499522173262618,3
"Item15",-1.98698434652811,3
"Item16",1.44248822213597,0.25
"Item17",-0.32329316469315,3
"Item18",-0.801890840420091,0.25
"Item19",-1.30913972334748,0.25
"Item20",-0.768059977323329,0.25
"Item21",-1.19489776184602,0.25
"Item22",1.61998357240668,0.25
"Item23",-0.397594399033568,0.25
"Item24",-1.68249611377674,0.25
"Item25",-0.342446088561321,3
"Item26",1.18829218571427,0.25
"Item27",0.155359442384473,0.25
"Item28",0.857291889935245,0.25
"Item29",0.460445931629424,0.25
"Item30",0.595887430942958,0.25
"Item31",1.66859019327482,3
"Item32",0.657169767465383,3
"Item33",-1.15352406852653,3
"Item34",-0.973071535486635,0.25
"Item35",0.17187497056996,0.25
