"Items","Est.Discrimination.2PL","Est.Difficulty.2PL"
"Item1",1.51040898705895,-2.76682678247805
"Item2",1.00646235494258,-0.708708695602579
"Item3",1.45364276635709,-2.07003132915046
"Item4",1.10562083693536,-0.587773993325593
"Item5",1.28340797667568,-0.243114792171012
"Item6",1.16594983567096,-2.2138775197872
"Item7",0.754334685242395,-2.62833859194085
"Item8",1.40805205889573,-1.83522372079337
"Item9",1.23248478920787,-1.49728866474485
"Item10",1.92338903619594,-1.92373319497152
"Item11",1.53239197641897,-1.04619469298292
"Item12",0.994947156223677,-2.59789742544684
"Item13",2.55037400305328,-1.09656503057731
"Item14",0.853542515978408,-0.602789689285697
"Item15",0.693810169091907,-0.772683610899946
"Item16",1.9869542522437,-1.99746543279246
"Item17",1.4096721847519,-0.199065584349373
"Item18",1.51610472023173,-0.244758868617409
"Item19",1.33718734579466,-1.84835596015878
"Item20",0.943706716652128,-0.778882848561858
"Item21",0.993858694460076,0.386854251407493
"Item22",1.04849910472864,-0.0894141097889399
"Item23",1.10933932961984,-1.03077925014694
"Item24",1.27029840816408,-2.18222874716453
"Item25",1.61337239671388,-0.158740488294026
"Item26",1.62614694521474,0.71558772165625
"Item27",0.851984564979639,-1.23919433824307
"Item28",1.50796145886657,-0.797541505829668
"Item29",0.0786351136793982,-21.1713936894913
"Item30",1.14439874280464,-0.512373952374181
