"Items","Difficulty","Discrimination"
"Item2",-1.75522483306881,0.470715704279955
"Item3",-1.25058196574834,1.29216632309141
"Item4",-0.442236000176096,1.97523876993102
"Item5",-0.0268716052235644,1.74404842674729
"Item6",-1.43019798492744,1.2006655578568
"Item7",-0.926150941023675,1.49467568536024
"Item8",-1.26352896547979,0.940232817551356
"Item9",-1.43266942014827,1.04393689646093
"Item10",-0.153532031359256,1.04430974317229
"Item11",1.38094567125381,0.476972400791818
"Item12",-2.75541182839767,0.855277764208771
"Item13",-1.49255961737898,0.931438190077365
"Item14",1.84698759012253,0.539319707701104
"Item15",-0.65153386989519,0.864683044554024
"Item16",-0.693445810893536,0.732332741702041
"Item17",-1.63745047124779,0.771404139884778
"Item18",-2.74247598061629,0.318685470412303
"Item19",-2.08119285915186,0.908306529686389
"Item20",1.05896503082717,0.362389195625678
"Item21",-2.08707977292415,0.569762145143264
"Item22",1.08632484990058,0.338281623762479
"Item23",-2.31505850578914,0.933318763768792
"Item24",0.150455846653284,0.816964347296808
"Item25",-0.434404510026195,0.926979255971101
"Item26",-1.82685535946384,1.4125536087834
"Item27",-1.59591030273865,0.564099216660673
"Item28",-1.14517179190336,0.442087370235195
"Item29",0.0935135533800963,1.0346830428766
"Item30",-1.21465317077063,0.673575883640479
"Item31",1.31911866152903,0.861237230546753
"Item32",-1.88122695083872,0.0927766209011569
