"ID","Theta","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
1,1.51916777795536,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
2,0.171589340534411,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0
3,0.493475972313236,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0
4,0.813575103810217,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0
5,-0.443456960116993,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0
6,0.567694195899956,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
7,-0.767448809624646,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
8,0.982795854339828,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0
9,-1.05255608413089,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0
10,0.0412210606968437,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0
11,1.87368209630095,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0
12,1.37963766706982,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0
13,-1.35085839976204,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
14,-0.340092426155507,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
15,-0.99519336606731,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
16,0.784944870288289,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0
17,-1.09397417037508,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0
18,1.45635589033323,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0
19,-0.506820445089112,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
20,-0.311398942522441,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0
