"Items","Difficulty","Discrimination"
"Item1",-2.05015887635787,2.94503970532785
"Item2",2.6920835000474,2.13832976453585
"Item3",-0.123304680285246,3.08688765161962
"Item4",-0.450636106657467,2.84414060284002
"Item5",0.0956163513806915,3.01542775727552
"Item6",1.49592094556992,3.00188048654233
"Item7",0.487911753040565,2.86335930108596
"Item8",-0.762405296432825,3.00198595623231
"Item9",-1.03518756282791,3.21276963736257
"Item10",-2.19157620688381,2.76363373856869
"Item11",1.13237672106713,2.8998008090769
"Item12",-0.0917345970308909,2.84303808251318
"Item13",0.683336937113988,2.94978267508821
"Item14",0.838043370353051,2.86521790950528
"Item15",-1.51485361611254,2.91415017288256
"Item16",1.62500067152834,1.37235855324472
"Item17",1.94981736756298,1.75660913183117
"Item18",0.84978394239613,3.11913649829904
"Item19",-1.55109442223488,3.19251295622377
"Item20",-0.296185438624028,3.06375409171214
"Item21",-1.30470430889356,2.87869320745081
"Item22",-0.376282560614957,3.19809884418195
"Item23",2.10882337761982,1.39058207246821
"Item24",-0.181203009369448,2.68423368009862
"Item25",0.902164344106944,2.75777041341565
"Item26",-2.05813729139279,3.1191295927551
"Item27",-0.402075727032778,2.91092989127423
"Item28",-0.138781242345806,3.15902014964783
"Item29",-0.553541547314307,2.84106558796719
"Item30",1.43857079883749,3.19491979209172
"Item31",-1.20852257778529,3.15238885674755
"Item32",2.19754813210538,1.92071299715944
"Item33",-1.55008691973663,3.07322234352037
"Item34",-1.86830615130803,3.02316188725362
"Item35",1.97097316742268,1.61188365514386
"Item36",0.838004297497194,3.06586493119316
"Item37",-1.20307745230839,3.00157147302816
"Item38",-0.931405713846817,2.94064499783899
"Item39",0.735308725360358,2.88879975757949
"Item40",1.48952250937332,2.90547933390774
