"Items","Est.Discrimination.2PL","Est.Difficulty.2PL"
"Item1",0.883896627582028,-1.58297403722121
"Item2",0.576027443100697,0.14367327972008
"Item3",0.744836684955286,-1.80374712445099
"Item4",1.15174064197961,-0.326758159152348
"Item5",1.13679426031425,0.0375767502210642
"Item6",1.36358702600549,-0.732141627797824
"Item7",1.95412575018725,-0.216563747231296
"Item8",1.09175964877877,-0.554497500136548
"Item9",0.910306229120991,-0.521711839613402
"Item10",1.15619764897784,0.151578580930271
"Item11",0.770159712825433,0.80964539303818
"Item12",0.970146290203899,-1.65546253325347
"Item13",0.942671449653322,0.718488489305868
"Item14",0.422667678030954,3.40915478496947
"Item15",1.20114337771987,0.227415083240718
"Item16",1.11967978300137,0.356180276606608
"Item17",1.13909225816439,-0.0458471735808834
"Item18",0.331653674376621,-1.20627199271755
"Item19",1.54471211032154,-0.551007482045942
"Item20",0.6868178505064,1.69167427861199
"Item21",0.770003861486114,0.574706514221875
"Item22",0.142188225682865,3.40587736044653
"Item23",1.35671546992758,-0.750416983634903
"Item24",1.17523129294666,-0.180027394766946
"Item25",1.25287235477985,-0.0431253339792473
"Item26",1.73627715610089,-0.858363368619819
"Item27",0.98695202400291,0.837003830092617
"Item28",0.540087716994922,-0.997735471789302
"Item29",0.938260649844527,1.58255683768179
"Item30",0.695141179906676,-0.54101789255709
"Item31",0.768048618665737,2.60343933721461
"Item32",0.413573984849903,0.913758914736163
