"Items","Difficulty","Discrimination"
"Item1",-0.623204217137686,0.25
"Item2",0.900058481480941,0.25
"Item3",0.827536560983888,0.25
"Item4",-0.0161385778066964,0.25
"Item5",0.279176286516863,0.25
"Item6",-0.134326118287232,3
"Item7",1.65867813358891,0.25
"Item8",-0.0992623135208399,0.25
"Item9",1.37376165533322,0.25
"Item10",0.303289522129885,3
"Item11",0.680420479440335,0.25
"Item12",0.227604153741169,0.25
"Item13",1.4076821837631,0.25
"Item14",-0.455327434237105,0.25
"Item15",-0.397025127080984,0.25
