"Items","Difficulty","Discrimination"
"Item1",-1.19001523428133,0.527852855062019
"Item2",-1.46050487149452,0.504135146911663
"Item3",1.67038007642035,3.58139664724323
"Item4",1.26130569774485,3.41397300991892
"Item5",-2.00806161412337,0.253755943945272
"Item6",1.54667544488423,3.73835196855206
"Item7",2.29701296560458,3.7482494993072
"Item8",0.570100746327114,3.14389862027933
"Item9",-1.9132755763775,0.138793669871474
"Item10",-0.081961104303783,1.73216506278204
"Item11",-0.87618443514808,0.651975534225192
"Item12",-1.84723205858774,0.233824951236971
"Item13",1.6144036276348,3.76654374567939
"Item14",-0.678593474133801,0.787966391940108
"Item15",-1.49245002017059,0.464998206875023
