"Items","Est.Discrimination.2PL","Est.Difficulty.2PL"
"Item1",2.56250198798305,0.338592054716767
"Item2",3.11335179059615,0.400913554452192
"Item3",2.10138162712806,0.0860777298135042
"Item4",2.64236810838824,0.376336060455132
"Item7",1.90742517939272,0.052761729913904
"Item8.10",2.72791845827365,0.920803605913957
"Item11.13",2.38175722983513,0.475674139521096
"Item14",3.97590145717117,0.298450082541856
"Item16",3.50716628526966,0.228216288134576
"Item17",3.23163799291517,0.51190855708332
"Item18",3.67500371240702,0.419677945927283
"Item19",2.99409423414129,0.44163930511247
"Item20",1.8255395103863,0.477633157719456
"Item21",2.15909058676705,0.379979398019951
"Item22",3.6145646841346,-0.535815520036746
"Item23",3.21272996075952,-0.251230064042542
"Item24",3.3507306731232,-0.444297991924136
"Item25",2.78214465602493,-0.122639398542026
"Item26",3.38508321557682,-0.500939947709819
"Item27.29",2.36034984196871,0.122048786180631
"Item30",0.971568002157185,-0.723782369618499
"Item31",1.10120587437733,-0.86721312091471
"Item32",1.38395949485544,-0.555038935880587
"Item34",1.52750127807858,-0.485629804841172
"Item36",1.09841917830862,0.960179498763854
"Item38",1.08569589302323,0.970922437016298
"Item40",1.17858225113245,-2.42625424390103
"Item41",1.06344107831506,-1.2256799969636
"Item42",1.24503123816725,-1.67218363398603
