"Items","Est.Discrimination.2PL","Est.Difficulty.2PL"
"Item1",1.84947893345846,0.70719038982559
"Item2",2.52900703556668,-0.677898060068896
"Item3",1.49185241276468,0.115669199092102
"Item4",1.09986659868641,-0.242003947291577
"Item5",1.47229196350142,0.304528800936484
"Item6",1.14425053904912,1.30452229430109
"Item7",2.11634785238359,0.278274214454069
"Item8",0.735423140019794,-0.546337832227859
"Item9",1.67185086324767,-0.762052633606911
"Item10",1.54488929113177,-0.732985283110915
"Item11",1.14059526519844,0.320166121777013
"Item12",1.25756479184332,-0.922002575745727
"Item13",2.29958746522935,-0.568875445116125
"Item14",1.31718528547047,0.414499067286649
"Item15",1.68049644788222,-0.0964945813319071
"Item16",1.79225106936615,-1.1433798563751
"Item17",1.4051466411186,0.42830771388781
"Item18",2.65183301298305,1.47862638076037
"Item19",2.1537785684248,0.459157049044776
"Item20",1.40907313382067,0.0484284604052883
