"Items","Est.Discrimination.2PL","Est.Difficulty.2PL"
"Item1",3.81175125371229,-0.0100925970976019
"Item2",0.113148307516226,-0.567906833665187
"Item3",0.274993132943683,0.103752689310172
"Item4",0.368830731409272,0.235439546224991
"Item5",0.236113416597341,0.154611827978487
"Item6",0.335967924465109,-0.256995063312756
"Item7",0.291112471861153,0.0280892728668086
"Item8",2.50549394377339,-0.0847476384301329
"Item9",0.224688133713078,0.270474563638114
"Item10",0.239651728563444,0.0338848994308766
