"Items","Est.Discrimination.2PL","Est.Difficulty.2PL"
"Item1",2.44763105568744,0.328509134518788
"Item2",2.77449810167098,0.399012766013394
"Item3",2.05979171695933,0.0847214439125909
"Item4",2.34239509768119,0.375438745743618
"Item5",1.69070812401294,-0.107081584569624
"Item6",2.02086271323887,0.956238814694624
"Item7",1.93589485631877,0.0167533949036023
"Item8",2.64662893735218,0.776033248960873
"Item9",2.00067765957101,0.632222450720487
"Item10",1.69988553884253,0.219018384696581
"Item11",2.41602101962271,0.29073364713377
"Item12",2.07874201257679,0.171703978178183
"Item13",1.94601180308425,-0.127163274585758
"Item14",3.23546740763102,0.322008120204414
"Item15",0.749598524685405,-4.85307176687929
"Item16",3.00039364756829,0.232972641505693
"Item17",2.5959065592713,0.55843687443056
"Item18",3.19775898338033,0.414737503797819
"Item19",2.64737909446941,0.438988502562178
"Item20",1.77991545889324,0.478968949094879
"Item21",2.30841847431127,0.344885674379226
"Item22",2.92094702015996,-0.560972175992255
"Item23",2.62173675592752,-0.255161444674077
"Item24",2.76343706846435,-0.487167531491244
"Item25",2.39269563053883,-0.14510233839627
"Item26",2.87430411653842,-0.571227025610227
"Item27",2.6179859619127,-0.1877465999129
"Item28",2.16705686956812,-0.163967473825803
"Item29",2.36725647094239,-0.373593312094758
"Item30",1.07575474212831,-0.70657958459875
"Item31",1.24049516672729,-0.839654737787764
"Item32",1.50628355792027,-0.570699391899812
"Item33",1.07082281445078,-3.57182661230245
"Item34",1.60799883127178,-0.464149224927287
"Item35",0.859831067739814,-0.721599691651705
"Item36",1.12262338869904,0.963711499027235
"Item37",1.00338896045226,-1.53646366595077
"Item38",1.10235784171515,0.953138156069495
"Item39",1.42601301540504,-0.958355079240344
"Item40",1.4247457514051,-2.19060705127897
"Item41",1.11273958874048,-1.16406106111343
"Item42",1.4139976962463,-1.55465285626778
"Item43",1.01420251498222,-2.91532299860192
"Item44",1.49825176367148,-0.113536900069806
"Item45",1.17639574924208,-0.475753185845287
"Item46",1.44010638208162,-0.199864693978314
"Item47",1.42506906521058,-0.222945988217467
