"Items","Est.Discrimination.2PL","Est.Difficulty.2PL"
"Item1",0.833205698165244,-1.58837820976033
"Item2",0.562664349655341,0.44876298262121
"Item3",0.759207201321584,-1.81151646290571
"Item4",1.15372864279017,-0.367563913489771
"Item5",1.15758462277504,0.0590103695901387
"Item6",1.32329807471183,-0.7248010498555
"Item7",2.01041690891914,-0.17001295476352
"Item8",1.03491996304262,-0.584573322554248
"Item9",0.880977816001995,-0.45786999656051
"Item10",1.23860649895633,0.161082682701377
"Item11",0.813412532414509,0.835884348560138
"Item12",0.99514992685672,-1.61350485582687
"Item13",0.884410347076771,0.809769965568789
"Item15",1.31205117104127,0.363949536129877
"Item16",1.11290881496142,0.546319701583143
"Item17",1.08190423344806,0.0195263328690935
"Item18",0.324052977419035,-1.13484137494985
"Item19",1.39101927735403,-0.369443353170038
"Item20",0.59493785449327,2.01986050409216
"Item21",0.718746122612959,0.883587547202966
"Item23",1.35539720333955,-0.633057707155115
"Item24",1.25835161981628,0.0668322563678342
"Item25",1.25720308094283,0.00769423961669785
"Item26",1.63157673372506,-0.814291838776995
"Item27",0.995735375685052,0.940702429480939
"Item28",0.561340941642491,-1.02615604131185
"Item29",0.859309140409773,1.71131506981453
"Item30",0.73557918112536,-0.48184119791554
"Item31",0.855170423925453,2.43858027643372
"Item32",0.406693467865941,1.01159022378138
