"Est.Theta","Est.ExpScore","SimSum.Score","Scaled.Weighted.Score"
-0.221410368435959,14.4028290454153,14,14.7537966485278
-1.10994488020246,8.95127319958904,9,7.59693733017112
-0.518833552808701,12.4523370681485,12,12.2027486036105
0.294930764210744,17.7714043809971,17,19.1262905220876
0.468248998347639,18.8349925809838,18,20.4960344577577
-0.595567861473999,11.9627616348183,12,11.5606954822124
-0.461068127046754,12.8256141819871,12,12.6918449182514
-0.757135705844336,10.9609333236478,11,10.2449201341235
0.518829737244297,19.1357550261907,19,20.882331349496
-1.49281125842074,7.1024204452242,6,5.14252123205765
-2.2692373376126,4.40706875462235,1,1.45654917869675
-0.147575114323371,14.8929587157184,15,15.3928631103576
-0.826051006791042,10.5476889030166,10,9.70142555722858
0.288136322353059,17.7287548016953,20,19.0712465378739
-0.394490835256446,13.2599731107381,13,13.2604732075632
0.530587738606458,19.2050012356511,19,20.9712052468247
-0.55394409118885,12.2273677383807,13,11.9077919464172
0.750971057088818,20.4534341706056,21,22.5694062427085
-0.523777996130288,12.4205633097355,13,12.1610984051507
-0.881939517938231,10.2194844121644,8,9.26944495671272
0.127374728273706,16.7020468751583,17,17.7435488695637
-0.405968952099628,13.1848120168563,13,13.1621181420298
0.294064392937004,17.7659697564796,19,19.1192770347843
0.451639580302702,18.7352322169192,20,20.3678010231738
-0.652720607139237,11.6035137699556,12,11.0891623427615
-0.430777576594893,13.0227378826211,13,12.9499722365633
-0.722553109227707,11.1716585058524,10,10.5218930375082
-0.654095361308894,11.5949343250261,12,11.0778973014373
-0.296529217053458,13.9051094616362,14,14.1039719428626
-1.3803031750484,7.60806546224056,6,5.81667482310004
-0.599932215206609,11.9351569146579,13,11.5244745074763
-0.513247374289338,12.4882699271397,13,12.2498473858812
-0.371405478348665,13.4114484807453,13,13.4586403343328
0.536878986639082,19.2419467876595,19,21.0186129423715
0.000220103007036917,15.8709448326495,16,16.6653104426208
-0.039797806848392,15.6070082157391,16,16.3222789902806
-0.169164282826965,14.7496395787579,16,15.2060834468867
-0.571673768494948,12.1143692213252,12,11.7595889076618
0.248880586907021,17.4810709468508,17,18.7514084006913
-0.378929310591325,13.3620372871981,13,13.3940060184068
1.30744537186688,23.1587002219489,25,26.0135125328537
-1.13500369859263,8.81924978999246,8,7.42245128959982
0.935065196862381,21.4203784460455,23,23.8024440292229
1.61233562371758,24.372965926308,25,27.5617505664731
-0.110140146745876,15.141335645644,16,15.7163768915212
-1.01682054120569,9.45494967364547,8,8.26189241482326
0.185889901565734,17.0793865130513,17,18.232083239122
-0.158391469862913,14.8211583266089,16,15.2992992273073
0.397929664756242,18.4093790398252,18,19.948591454167
-0.00730355520214947,15.8213916827686,15,16.6009292979486
-1.2284180379754,8.34051537796679,9,6.78895407906046
-0.160290679796639,14.8085502244224,16,15.282867501939
1.01151670242555,21.8009846537435,23,24.2869043584801
0.657392175824452,19.9350682588463,20,21.906735556434
-0.357961726760987,13.4998357585394,14,13.5742400861061
0.439982457760816,18.6649285822331,20,20.2774012075606
0.334138729793427,18.0161923103003,18,19.4420432964056
