"ID","Theta","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10"
1,0.092292829212424,0,1,0,1,1,0,0,1,1,1
2,0.788284324857113,1,0,1,1,1,1,1,1,0,0
3,-0.134128504974659,0,0,1,0,0,0,0,0,0,0
4,0.210928965148477,0,1,0,0,0,0,1,0,1,1
5,-0.256738838392363,0,1,1,0,1,0,0,0,1,0
6,-0.177922528238435,0,1,1,0,0,1,1,0,1,0
7,-0.192995426347892,1,1,0,0,0,1,0,1,0,0
8,1.80078570125084,1,1,1,0,1,1,1,1,0,0
9,0.0247723352207635,1,0,1,1,0,1,0,0,0,1
10,-0.686420083820616,0,0,0,0,0,0,0,1,1,0
11,0.631832132650682,0,1,1,0,0,1,1,0,0,1
12,-0.571249255689522,0,1,1,0,0,0,0,0,0,0
13,0.268779426179986,1,1,0,1,0,1,1,1,0,1
14,-0.434623428540439,1,0,1,1,0,0,1,1,1,1
15,0.355500820115808,1,0,0,1,0,1,1,1,1,0
16,-0.35541522791251,0,0,0,0,0,1,0,0,1,1
17,-0.227759993995558,0,1,1,0,0,0,1,0,0,1
18,0.813360120324758,0,0,1,1,0,1,1,1,1,0
19,1.61052865973585,0,1,1,1,1,1,1,1,0,1
20,0.434535991667855,1,0,1,0,0,0,0,0,1,0
21,1.38045708096826,0,0,0,1,1,1,1,0,0,0
22,-0.880631348723978,0,1,0,0,0,0,1,0,1,0
23,-1.40617074543012,0,1,1,0,1,0,0,0,0,0
24,2.01187471575057,1,0,1,1,1,1,1,1,0,1
25,0.116396775665034,0,0,0,1,1,0,0,0,1,0
26,-0.375640929667857,1,0,0,1,1,0,0,1,0,0
27,-0.292559228094279,0,1,0,0,1,1,0,1,0,1
28,1.23496264636922,1,0,0,1,1,1,1,1,0,0
29,0.295512573129045,0,1,0,1,0,0,1,1,0,0
30,-0.736725722753924,0,1,0,1,1,0,0,1,0,0
31,-0.122534848019527,0,1,0,0,1,0,0,0,1,0
32,-0.0690486084788441,1,1,1,1,1,0,1,0,1,1
33,1.8399033112365,0,0,0,1,0,1,1,1,0,1
34,-1.23910944256852,0,1,0,0,1,0,0,0,1,1
35,-1.57377313535938,0,0,0,0,1,0,0,0,0,0
36,0.410114054521151,0,0,0,1,0,1,1,0,0,0
37,0.642630940892135,1,1,1,0,1,1,1,0,0,0
38,0.727050777656214,0,1,1,1,1,1,1,0,1,0
39,-0.0582296611039599,0,1,0,1,0,1,0,0,0,0
40,-0.605890077293133,1,0,1,0,1,1,0,1,0,0
41,1.28611134862143,1,1,1,1,1,1,1,0,1,0
42,2.0723178347079,1,0,1,1,1,1,1,1,0,0
43,-0.754901467730907,1,0,0,0,1,1,0,1,1,1
44,1.51228189155563,0,0,1,0,1,1,1,0,0,0
45,0.490533507415977,0,1,1,1,1,1,0,1,0,0
46,0.73724728348609,0,1,1,1,1,1,1,0,1,1
47,-1.71523689653821,0,1,0,0,0,0,0,1,0,0
48,0.46678556996731,0,1,1,0,0,1,0,1,1,1
49,-2.29851520707477,0,0,0,1,0,0,0,0,0,1
50,-2.25767397717163,1,1,0,1,0,0,0,1,1,0
51,0.749772252499214,0,0,1,0,0,0,1,0,1,0
52,-0.439846658915565,0,1,0,0,1,0,0,0,1,0
53,-1.2540836265822,0,1,1,0,1,0,0,0,0,0
54,0.00708623612970841,0,1,0,1,1,0,0,0,0,1
55,-1.04867711901835,0,0,1,0,0,0,0,0,1,0
56,0.362520217720613,0,1,0,1,1,1,1,0,0,1
57,1.05221624331167,1,0,0,1,1,1,1,1,1,0
58,0.022643691648751,1,1,1,0,0,1,0,0,0,1
