"Items","Difficulty","Discrimination"
"Item1",0.0967177788425611,1.9678387050407
"Item2",-0.835309032758911,2.45539485614106
"Item3",-1.96136192303865,1.07281944526231
"Item4",-0.152088149577516,1.42691778915366
"Item5",2.09583464176299,1.11854487564444
"Item6",-1.4882223780002,2.34495022429193
"Item7",-1.13442587579699,3.06951968428295
"Item8",1.03083743391946,2.82117257795575
"Item9",0.120829762705475,2.09572835455179
"Item10",0.732876375592362,2.41731149566967
"Item11",1.34199553026856,3.51963563269393
"Item12",-1.05213813381689,1.99248676764386
"Item13",-1.51085617581613,1.09442131319738
"Item14",1.43222963293388,2.2995322711933
"Item15",0.13627577712792,2.6105860006439
"Item16",0.939599841289228,2.57218054450637
"Item17",1.22092444472945,2.67555373998161
"Item18",-0.848087905694488,2.40406188878145
"Item19",-1.57107278356707,1.0219997082708
"Item20",0.93432281487548,2.95497304800678
"Item21",2.43380530399117,0.951281893667733
"Item22",1.54581284450046,0.920877947771361
"Item23",-1.95519100682936,0.974521813592662
"Item24",1.15058374527147,2.67969041142999
"Item25",0.731091965822529,2.2934796896575
"Item26",1.13497060970255,2.41241027649788
"Item27",1.04073842953147,2.91312444981335
"Item28",-1.57852873804013,1.14834818245733
"Item29",-1.97550054284125,0.906066090830962
"Item30",-1.01859779674987,2.47864221311242
"Item31",-0.829790114125142,2.51320556631113
"Item32",2.09290333914844,1.03048763965726
"Item33",-0.766271091967034,2.73102844771338
"Item34",-1.53370738997396,1.04583160203148
"Item35",1.43136628910352,2.60761411322352
