"Items","Est.Discrimination.2PL","Est.Difficulty.2PL"
"Item1",1.54593946349151,1.62514431222343
"Item2",1.9731798430789,1.64878416808646
"Item3",1.3865841742449,1.17834155644134
"Item4",1.36507497345523,1.682609653343
"Item5",1.05126719965857,0.899009794444962
"Item6",1.39786206111721,2.43026517765693
"Item7",1.32954312418321,1.09522160653423
"Item8",2.21561266640427,1.99394850251964
"Item9",1.48669310455306,2.02774835072667
"Item10",1.17277186008509,1.56855920209308
"Item11",1.98978476911473,1.51500826965051
"Item12",1.82946159807658,1.46952831700314
"Item13",1.28782487939692,1.074330976962
"Item14",2.43015270145703,1.70114436955329
"Item15",0.418201364495352,-7.07221893891613
"Item16",2.26120603617403,1.45235585034819
"Item17",2.28430646868534,1.92298658644731
"Item18",2.22995512112698,1.67301163158253
"Item19",1.88344986076553,1.66058583016687
"Item20",1.20723342041608,1.71133445122496
"Item21",2.03806818876265,1.29122784517371
"Item22",4.3253473694887,0.29709226178885
"Item23",3.16567142714934,0.664461197668174
"Item24",3.51733330761535,0.344210137575626
"Item25",2.67826092055373,0.727518047667328
"Item26",3.69695200075923,0.27926204950008
"Item27",2.57854650161742,0.860692015806885
"Item28",2.51567353878355,1.12084722754439
"Item29",1.99130350861669,0.697165564670105
"Item30",0.770331288497102,2.49944271596767
"Item31",0.518316785039022,1.95065595405553
"Item32",0.989516859430064,1.87411372687706
"Item33",0.323909085724812,-7.9993415313417
"Item34",1.22408882250316,1.84890271395178
"Item35",0.316725708463805,0.81464244255318
"Item36",0.848259783846869,3.42980665238712
"Item37",0.63710200936995,-0.320522983653674
"Item38",0.785098329459648,3.62572212054304
"Item39",1.00053995995949,1.29539827252704
"Item40",0.795558532516438,-2.72254536454338
"Item41",0.716159132368103,-0.919581628858974
"Item42",0.901586765847306,-1.4917029733097
"Item43",0.534558080786008,-3.84275226787119
