"Est.Theta","Est.ExpScore","SimSum.Score","Scaled.Weighted.Score"
1.61785465542815,29.7551405030561,29,29.4252678141723
-0.044023845744752,10.9969443429273,12,8.88145979951739
-0.274407214169791,9.56362720003137,11,7.65713872194822
0.268353592102942,13.6811340966428,17,14.1021444985803
-0.331553963931458,9.27005639496891,9,6.92796098371642
-1.04109560676417,6.83358470362328,6,3.73325932035991
0.639081022086051,17.734899555638,18,16.3952422396389
-0.601761265632016,8.13032941729931,9,5.8518208825474
-0.779168448566297,7.5456299040826,9,5.12421053077151
-0.482026743953413,8.59093778047498,4,4.34888828327417
-1.53160495315075,5.79371733867963,5,2.6491913497704
-0.931102736568547,7.11476391832378,8,4.59873782404316
-0.248674714536052,9.70311324837581,12,8.30446970464137
-1.104464884898,6.68131733824046,6,3.65501486243951
0.300558961408105,14.003855331128,12,10.3514471532864
0.144199917729968,12.5120333997782,11,9.5531486901563
0.137861509032039,12.4558054327989,10,8.75548102020214
-0.697566383120988,7.80200690772064,8,5.19976553157833
1.76318569967895,31.4763094783993,28,31.3739926249606
-0.125499724744783,10.4402145380191,12,8.4447640960304
0.217789055603935,13.1899616857079,14,11.1501087046808
-0.764580120016217,7.59004888210953,7,4.79125440487953
-0.59601307522883,8.15108217879505,9,5.68551803185205
-0.32507084362314,9.30228305510152,11,7.30760169568868
0.491049487657611,16.0415659583515,19,15.2379826501709
1.22967002232177,24.9453864872253,28,24.8768768064405
-0.747374320618728,7.64320438616869,5,3.79193632693627
-0.757138567234914,7.61293552101764,7,4.81649938905488
-0.311521230113444,9.37050890134025,9,6.63548772612257
0.235699155835227,13.3616810641538,13,12.1705415955421
-0.731999348935018,7.69142694624403,9,5.39331041142392
-0.00698412015717627,11.2695600380879,10,7.76759447165096
1.10457195193964,23.3825485765538,29,25.1446502475363
-0.328388099876236,9.28576000595117,10,6.93368214149554
-1.2760685093632,6.29881961361177,5,3.01990827862123
0.592672716339724,17.1963319897693,17,15.4857313010833
-0.341647052527279,9.2204139176131,10,7.05341984105493
-0.57044998192483,8.24494004643552,5,4.52950837643842
0.134485611827926,12.426001894135,11,10.4685548320948
-0.592334033416527,8.16443161432018,10,6.08195741238381
-0.147652271073843,10.2987035803397,14,8.95052689412103
0.641236021803113,17.7600569243348,19,17.2825846884481
0.697507792099359,18.4212472272398,15,14.7564967565473
-0.589287725082583,8.17552503642951,9,5.78053153532595
0.730510676734063,18.8125955898091,18,17.7862084620459
-0.763035302152236,7.59478718100192,8,5.16897211484599
-0.854704184103812,7.32456977916018,7,4.50975741426806
-1.10281982616551,6.68518833909286,7,4.02289399974564
0.18350720250595,12.8684876372571,9,8.43507219018608
1.88509449244488,32.8558768049236,33,33.5893108625113
0.182153121807306,12.8559894139247,10,10.3255840405581
-1.06611279299281,6.77268360291732,7,3.94128398452012
-0.545892647014685,8.33760387955405,9,5.79998278589837
-0.501414698296586,8.51206263866765,10,6.69062200267148
-0.128380001110533,10.4215829566479,9,7.05045697648226
-0.392466884654494,8.97987176493981,8,5.86870882577491
-1.05114097537736,6.8090034530145,7,3.95678036332283
-0.711397778916325,7.75714893061621,6,4.16876673802814
1.07693210806129,23.0386201787152,25,22.6795405924006
-0.287314578828056,9.49540713030714,11,7.34128468091609
-0.573240466701158,8.2345677272717,7,5.04913855381652
-0.0935884243464373,10.6513675973577,12,9.05193487198607
-0.569019788207048,8.25026837067954,7,4.6507311681457
2.49582893013954,38.4755318197856,42,40.8981739193488
-0.494727723463605,8.53906655344057,8,5.93905489315556
-0.588861629221838,8.17707959748607,8,5.51603693644455
-0.219389276991007,9.86769506077334,9,6.8117294615325
-1.1485189995725,6.57918778594014,6,3.45522788875719
-1.11720580506801,6.65147852491961,6,3.49267725147447
-0.329524900961074,9.28011381306407,11,7.55659928959128
2.81124241048807,40.4657658593902,44,43.7153218686615
0.139250943564986,12.4681009378617,15,11.7201124036143
-0.237936102272633,9.76272894944889,10,7.75842510409721
-0.121766747362566,10.4644661914889,12,8.89901944818514
0.261908835921456,13.6174512786285,15,13.7751258272279
-1.06646366441819,6.77183691283206,7,3.9001913063503
-1.56562264842111,5.73125215961796,4,2.25538827932615
-0.836166413972151,7.37749510254909,7,4.33557612622042
0.876153445210741,20.5662612676733,21,20.0196440017285
-0.41650682528479,8.87129006251745,11,6.82429996788356
1.11379541721578,23.4974584481513,23,23.1501767775788
2.74105501342673,40.0712959460807,40,42.4841124170867
-0.657949941749859,7.9339116556736,9,5.38528143749516
-0.413100863380458,8.88647920643219,10,6.82471441836585
-0.59601307522883,8.15108217879505,9,5.68551803185205
-0.179934716175637,10.0997020375251,10,7.63552281455373
-1.05114097537736,6.8090034530145,7,3.95678036332283
-0.398445381321636,8.95256683375724,11,7.05183843882377
1.40904313932294,27.1881311286776,32,29.7262890126697
0.328559560158945,14.2902472015783,10,9.79880235908173
-0.591368172705673,8.16794496635915,8,5.66003679848678
-1.10034027390942,6.69103098281873,6,3.51693182186455
-0.388534208157237,8.99794382028394,11,7.22607767865896
-1.53160495315075,5.79371733867963,5,2.6491913497704
