"ID","Theta","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10"
1,0.602647243852263,1,1,0,1,1,0,1,1,0,1
2,-1.29771897929888,0,1,0,1,1,0,0,0,0,0
3,-2.90769594375654,0,0,0,0,0,0,0,0,1,0
4,2.48965612987657,1,1,1,1,1,1,1,1,1,1
5,-1.74463994323943,0,0,0,0,0,0,1,1,0,0
6,0.100656729609572,0,1,0,1,1,0,1,1,0,0
7,-1.66928360689846,0,1,0,0,0,0,0,0,0,0
8,-0.330721779765182,0,1,0,0,1,0,1,1,1,0
9,-0.691662639485538,0,1,0,1,1,0,1,1,0,0
10,-0.0945573352377412,0,1,0,1,1,0,0,1,0,1
11,-0.874357250157454,0,1,0,0,1,0,0,0,0,1
12,1.57462819104283,1,1,1,1,1,1,1,1,0,1
13,0.549107202680691,0,1,0,0,1,0,0,1,0,1
14,2.39948999921084,1,1,1,1,1,1,1,1,1,1
15,1.13280413889378,0,1,1,1,1,0,1,1,1,1
16,-1.24914864021357,0,1,0,0,0,0,0,0,0,0
17,-1.54793143864093,0,0,0,0,1,0,0,0,0,1
18,0.45569686414474,0,1,1,1,1,0,1,1,1,1
19,-0.273461217071633,0,1,0,1,1,0,1,1,0,1
20,0.703646278526676,1,1,1,1,1,0,1,1,1,1
21,0.544153508788452,0,1,0,1,1,0,1,0,1,1
22,0.767777538731737,1,1,0,1,1,0,1,1,0,1
23,-1.73545875610366,0,1,0,0,1,0,1,0,0,0
24,-0.431744299643253,0,1,0,1,1,0,0,0,0,1
25,-0.176523892841719,0,1,0,1,1,0,0,0,1,1
26,0.81494634126238,1,1,1,1,1,0,0,1,1,1
27,-1.15799325974467,0,0,0,0,1,0,1,0,0,1
28,-0.0121478510849845,1,1,0,1,1,0,0,0,0,1
29,-0.609425256186162,0,0,0,0,0,0,1,1,0,1
30,0.593520809576408,0,1,0,1,1,0,1,1,1,1
31,-0.757899493199615,0,0,0,1,1,0,0,1,0,1
32,-0.260898607772603,0,1,0,1,1,0,1,1,0,1
33,-0.905117442299111,0,1,0,0,1,0,0,0,0,1
34,1.00256299402179,1,1,0,1,1,0,1,1,1,1
35,0.21192396772687,0,1,0,1,1,0,1,1,0,1
36,-0.770429786238888,0,1,0,1,1,0,1,0,0,0
37,1.6929055224884,1,1,1,1,1,1,1,1,0,1
38,-0.811471553184587,0,0,0,0,1,0,0,1,0,0
39,0.0414288429058915,0,0,0,1,1,0,0,0,1,0
40,0.313905939625022,0,1,0,1,1,0,1,1,0,1
41,0.301175405730279,0,1,1,1,1,0,1,0,0,1
42,-0.794948627511204,0,1,0,1,1,0,0,1,1,1
43,-0.606670362952141,0,1,1,1,1,0,0,1,0,1
44,0.746050116486329,1,1,0,1,1,0,1,1,0,1
45,0.287772555288181,0,1,0,1,1,0,1,1,0,1
46,0.155764815754028,0,1,0,1,1,0,1,1,0,0
47,-0.355415600601233,0,1,1,1,1,0,0,0,1,1
48,-0.932284113160096,0,0,0,1,1,0,0,1,0,1
49,-0.77043581326453,0,0,0,1,1,0,1,1,1,1
50,0.440699833629412,0,1,1,1,1,0,1,1,1,1
51,-1.5643019540353,0,1,0,1,1,0,1,0,0,1
52,-1.06099544153656,0,0,0,1,1,0,0,1,1,0
53,-0.0404896298098178,0,1,0,1,1,0,0,1,1,1
54,-0.771208865309724,0,1,0,0,1,0,1,0,0,1
55,-0.201754272908968,0,0,1,1,1,0,1,0,1,1
56,1.64815647594631,1,1,1,1,1,1,1,1,0,1
57,0.174529903556481,0,1,0,1,1,0,0,1,1,1
58,0.659778428328137,0,1,0,1,1,0,1,1,0,1
59,0.238478205097796,1,1,0,1,1,0,1,1,0,1
60,-0.260563234862499,0,1,0,1,1,0,1,1,0,1
61,0.092455177252548,0,1,1,1,1,0,1,1,0,1
62,0.867227251840964,0,1,1,1,1,0,1,1,1,1
63,0.101722271961755,0,1,0,1,1,0,0,1,1,1
64,-0.418165755026123,0,1,0,1,1,0,0,1,0,1
65,-1.65744982060467,0,0,0,0,1,0,0,0,0,0
66,0.917269404722674,0,1,1,1,1,0,1,1,1,1
67,-1.79789631511987,0,0,0,1,0,0,0,1,0,1
68,-1.35693197052815,0,0,0,0,0,0,0,0,0,1
69,-0.42682859915513,1,1,0,0,1,0,0,1,0,1
70,1.16829569793185,1,1,1,1,1,1,1,1,1,1
71,-0.915199247808757,0,0,0,1,1,0,0,0,0,0
72,-0.124841244914722,0,1,0,1,1,0,1,1,0,0
73,-0.623334172809181,0,0,0,1,1,0,1,1,0,1
74,-1.0067324767763,0,0,0,0,1,0,1,1,0,0
75,0.275810804954147,0,1,1,1,1,0,1,0,0,1
76,-0.522163753243644,0,0,0,0,1,0,1,1,0,1
77,0.940618770681633,0,1,0,1,1,1,1,1,1,1
78,2.43977228061046,1,1,1,1,1,1,1,1,1,1
79,0.142755820681954,0,1,1,0,1,0,0,1,0,1
80,0.972133507755872,1,1,1,1,1,1,1,0,1,1
81,1.70646108092962,1,1,1,1,1,0,0,0,1,1
82,0.589808590809091,0,1,0,1,1,0,0,1,0,1
83,-0.225200028132094,1,1,0,1,1,0,1,1,1,1
84,-0.807431998626426,0,0,1,0,1,0,0,1,0,0
85,-0.507874642572925,0,0,0,1,1,0,0,0,0,1
86,0.601111711706214,0,1,1,1,1,0,0,1,0,1
87,-1.45609184132565,0,0,0,0,1,0,1,0,1,0
88,0.712300406612782,1,1,0,1,1,0,0,1,1,1
89,-0.161271704450182,0,1,0,1,1,0,1,1,1,1
90,0.522578698822469,0,1,0,1,1,0,1,0,1,1
91,-0.18056978439087,1,1,0,1,1,0,0,1,0,1
92,-1.32899382305568,0,0,0,0,1,0,0,0,1,0
93,1.52696614338004,1,1,1,1,1,0,1,1,1,1
94,2.16676809867288,1,1,0,1,1,0,1,1,1,1
95,-0.42477951219837,0,0,0,0,1,0,1,1,0,1
96,1.54176855120757,1,1,0,1,1,0,1,1,0,1
97,1.0120816292756,0,1,1,1,1,0,1,1,0,1
98,-1.44176610566153,0,1,0,0,0,0,0,0,0,1
99,0.921191482508628,0,1,0,1,1,0,1,1,1,1
100,-0.76364613826339,0,1,0,0,1,0,0,1,0,1
101,-1.22562426677235,0,1,0,0,1,0,0,0,0,1
102,-0.457656537759715,0,0,1,0,1,0,1,0,0,1
103,0.316645427237389,0,0,1,1,1,0,1,1,1,1
104,-1.76425190377194,0,1,0,1,0,0,0,0,0,1
105,-0.62807904613363,0,1,0,1,1,0,1,1,0,0
106,-1.38066471862307,0,1,1,0,1,0,0,0,1,0
107,0.665765428947184,1,1,1,1,1,0,1,1,0,1
108,-0.0800186881151562,0,1,0,0,1,0,1,1,1,1
109,-0.338050266423053,0,1,0,1,1,0,1,1,1,1
110,-1.91717579634391,0,0,0,0,0,0,0,0,0,0
111,-0.712777346877298,0,0,0,0,1,0,0,1,0,1
112,1.68558372439048,1,1,1,1,1,1,1,1,1,1
113,-1.35857767194652,1,1,1,1,0,0,0,1,0,1
114,1.23486571692331,1,1,1,1,1,0,1,1,0,1
115,0.232432674106986,0,1,0,1,1,0,0,1,1,1
116,-1.18839237524605,0,1,0,0,1,0,1,1,0,0
117,1.07976945669554,1,1,1,1,1,0,0,1,0,1
118,1.51105174305412,0,1,1,1,1,0,1,1,1,1
119,-1.96246778457712,0,0,0,0,0,0,1,0,0,0
120,0.344646879630856,1,1,0,1,1,0,1,1,1,1
121,1.63054638433529,1,1,1,1,1,1,0,1,1,1
122,-1.12902533049322,0,1,0,1,0,0,1,1,0,1
123,-0.0159498708760014,0,1,1,1,1,0,1,1,0,1
124,0.455063104525745,0,1,1,1,1,0,0,1,1,1
125,0.195419922419532,0,1,1,1,1,0,0,1,1,0
126,-0.719262826848135,0,0,0,1,1,0,0,1,0,1
127,0.903762142885286,1,1,1,0,1,0,1,1,0,1
128,0.849994008929151,0,1,0,1,1,0,0,1,0,1
129,-0.0876472080996208,1,0,1,1,1,0,1,1,0,1
130,-0.340139161811254,0,1,0,1,1,0,0,1,1,1
131,-1.22499353645432,0,1,0,1,1,0,1,0,0,1
132,-0.152792657192991,0,1,0,1,1,0,1,1,0,1
133,-0.827756080706444,0,1,0,1,1,0,0,1,0,1
134,-2.01346021504175,0,0,0,0,0,0,0,0,0,0
135,0.435292624852676,0,1,0,1,1,0,1,1,0,1
136,-2.17625172885877,0,0,0,0,0,0,1,0,0,0
137,-1.01292529868838,0,1,0,1,1,0,1,1,1,1
138,-0.306192335953804,0,1,0,1,1,0,0,0,1,1
139,-0.46997635692121,0,1,0,1,1,0,1,1,1,1
140,-1.54636651728957,0,1,0,0,0,0,0,1,0,0
141,1.15967916359317,1,1,1,1,1,0,1,1,1,1
142,-1.11817615234261,0,0,1,1,1,0,0,1,0,1
143,1.2800870348772,1,1,1,1,1,0,1,1,1,1
144,0.528408786326177,0,1,0,1,1,0,1,1,1,1
145,-0.603388945637994,0,1,0,1,1,0,0,0,0,0
