"Items","Est.Discrimination.2PL","Est.Difficulty.2PL"
"Item1",0.812344639809628,-1.61984134228397
"Item2",0.541969624127749,0.465891256198783
"Item3",0.831383580330502,-1.68664498023165
"Item4",1.18766877915653,-0.358116896825703
"Item5",1.20940804395489,0.0607293416283107
"Item6",1.39274914863948,-0.702851490152857
"Item7",1.94690918284059,-0.164354499730682
"Item8",1.09401535924091,-0.561860639154748
"Item9",0.926454245292927,-0.439849492733658
"Item10",1.2529527153563,0.164875326107597
"Item11",0.852844411154299,0.808186956194794
"Item12",1.0443519756792,-1.5605106778595
"Item13",0.886816210344779,0.811421386004338
"Item15",1.27992162218234,0.375996460920474
"Item16",1.07620061595952,0.564317696879807
"Item17",1.06312682151245,0.0245915024847227
"Item18",0.299281184390098,-1.22350314202782
"Item19",1.30906540898827,-0.376193193627438
"Item22",0.103559724131901,4.53266498964814
"Item23",1.33006688704625,-0.636538869221313
"Item25",1.13918400961478,0.0166452854185309
"Item26",1.62229981044733,-0.81480423222578
"Item28",0.566430100494714,-1.0171640090602
"Item30",0.720731684854881,-0.487355788992886
"Item31",0.850285780334852,2.44854234183408
"Item32",0.39758613234355,1.03408902160274
