"Number.Items","Number.Students.Original","Number.Run","Alpha","Model.RMSEA","Model.SRMSR","Model.TLI","Model.CFI","RMSE.Item.Discrimination","RMSE.Item.Difficulty","RMSE.Theta","RMSE.EstExpSc.SimSumSc","RMSE.EstExpSc.WSc","RMSE.WSc.SimSumSc","RMSE.TrExpSc.SimSumSc","RMSE.TrExpSc.WSc","RMSE.TrExpSc.EstExpSc","R2.EstTh.SimSumSc","R2.EstTh.WSc","R2.EstExpSc.SimSumSc","R2.EstExpSc.WSc","R2.TrTh.SimSumSc","R2.TrTh.WSc","R2.TrExpSc.SimSumSc","R2.TrExpSc.WSc","CORR.2PLDiff.2PLDisc","CORR.EstTh.SimSumSc","CORR.EstTh.WSc","CORR.EstTh.EstExpSc","CORR.SimSumSc.WSc","CORR.SimSumSc.EstExpSc","CORR.WScvEstExpSc","CORR.TrTh.TrExpSc","CORR.TrTh.EstTh","CORR.TrTh.SimSumSc","CORR.TrTh.WSc","CORR.TrTh.EstExpSc","CORR.TrExpSc.EstTh","CORR.TrExpSc.SimSumSc","CORR.TrExpSc.WSc","CORR.TrExpSc.EstExpSc"
29,5000,1,0.944354298769329,0.0033260238869821,0.00911584293040917,0.999924235840575,0.999929647566248,0.0103342503621297,0.00271832392077397,0.272540100900131,0.782319429409848,1.12508842802475,1.27512709568969,1.89456987802384,2.14926391591923,1.71945714444775,0.962025272022487,0.954563881409834,0.991890407563466,0.999838211981185,0.896335190730307,0.889903262012449,0.950300674908203,0.957250672900948,0.331045381929553,0.980828869896521,0.977017851121378,0.979372693324213,0.99558088473771,0.995936949592426,0.999919102718408,0.970702935705705,0.963676134835243,0.946749803660031,0.943346840781507,0.945557738065124,0.958620658328959,0.974833665251772,0.978391881048155,0.978469382612574
29,5000,2,0.942080555387419,0.00243962752061547,0.00906451958747671,0.999957259080825,0.999960312003623,0.0084411968988123,0.00255700236685813,0.280243671301132,0.786508674009573,1.15721213382154,1.29771906755177,1.89596898134064,2.15666898079768,1.71730942270393,0.96298271809906,0.955708745161652,0.991615149437896,0.999834933120902,0.888093510339031,0.881356039310132,0.948777317923366,0.955981769684463,0.32949889815121,0.981316828602802,0.9776035726007,0.979927609091548,0.995427576898924,0.995798749465923,0.999917463154286,0.967640375024456,0.961327296288399,0.942387134005464,0.938805645120507,0.941062000575236,0.959450032970852,0.974052009865678,0.977743202320764,0.977885764632905
29,5000,3,0.941447325217009,0,0.00926024038781794,1.0000598845068,1,0.00855085664667123,0.00216820233280453,0.271725806322091,0.787382854101918,1.24316571545233,1.37906811082771,1.89566548611055,2.23005072370447,1.72792452526614,0.963481829898465,0.954757141112192,0.991553911986379,0.999679855692145,0.893023302070429,0.884898273760893,0.948488054369878,0.954851125876901,0.366108017101577,0.981571102823664,0.97711674896718,0.980088832656367,0.995220147676616,0.995768001085785,0.999839915032474,0.970567700246499,0.961723062828754,0.944999101624138,0.940690317671492,0.943425039906642,0.958816324942545,0.973903513891329,0.977164840688049,0.977393113104447
29,5000,4,0.94148197467785,0,0.00894702849540626,1.00002433947375,1,0.00596207239485078,0.00186576104499235,0.27904875171961,0.787729355532908,1.23011655055995,1.35732308857735,1.91103791754697,2.21609902243543,1.73608559406532,0.964229301303331,0.957912496906385,0.99158348677095,0.99978645255438,0.890611051128528,0.88536601061695,0.947640936268543,0.954706005519853,0.391874576335899,0.981951781557186,0.978730042916015,0.98113287613985,0.995396354064451,0.995782851213532,0.999893220576268,0.97012187712994,0.960102780783672,0.943721914087264,0.940938898450346,0.943124187407547,0.959234437331873,0.973468508103135,0.977090582044394,0.977240055664386
29,5000,5,0.942430874733247,0.00368317282992083,0.00936314675575631,0.999903115167127,0.999910035512332,0.00695134425651819,0.00227264627620781,0.277248915161701,0.785947593211551,1.18849849738254,1.32170446774272,1.92136105167722,2.25811975510255,1.77158237281186,0.963340669487252,0.956933451031273,0.991687093779072,0.9998478794236,0.891652414552419,0.884337043135717,0.947794590742958,0.953271726272646,0.356432920709987,0.98149919484799,0.978229753703736,0.980355077312207,0.995517714824718,0.99583487274702,0.999923936818996,0.971061489502864,0.960225623406303,0.9442734850415,0.940391962500593,0.942412995560149,0.958547797176012,0.973547426036841,0.976356352093152,0.976511392013801
29,5000,6,0.941979872017523,0,0.00881653731984162,1.0000360310828,1,0.00575134973192008,0.00219726932276209,0.278445048836414,0.784464142706242,1.16779380417181,1.30474682184488,1.9344976877417,2.18148556211938,1.73099863524349,0.963861681678136,0.957507574179035,0.991706320227685,0.999808256880576,0.889169546141935,0.884465048918545,0.946708128653504,0.955230969725596,0.368568102916294,0.981764575485455,0.978523159756086,0.980788072914221,0.995484639387506,0.99584452613231,0.99990412384417,0.969105250987456,0.961074215051032,0.94295787082029,0.940460019840581,0.942618430445899,0.95928020524219,0.972989274685751,0.977359181532356,0.977497403293065
29,5000,7,0.940977277716965,0,0.00832450779599848,1.00023972852374,1,0.00643024262006912,0.00263958380078049,0.272399300576595,0.779198663955729,1.19358594417178,1.31987331544991,1.89110296055094,2.17825838541336,1.72104153738534,0.964196735963828,0.956524164713297,0.991703391491296,0.999820037828892,0.89349798701886,0.886565149525676,0.94840065888912,0.955460975038106,0.335597645436949,0.981935199472872,0.97802053389144,0.980439309700569,0.995444417826593,0.995843055652494,0.999910014865784,0.970269289721131,0.961872382526754,0.945250224553721,0.941575886227805,0.94385109115347,0.958720168307565,0.97385864420311,0.977476841177378,0.977585212680267
29,5000,8,0.943150580549104,0.00643649030434427,0.00995811236255023,0.999709463135217,0.999730215768416,0.00617161459402521,0.00170431474241635,0.285562234944557,0.76994833417144,1.18641995035888,1.31670983474467,1.93589672188829,2.22082708983975,1.76463518279153,0.962858954532941,0.955030641815133,0.992062320489522,0.999810006990199,0.887092232388282,0.87945586967587,0.947345904957168,0.95417889250192,0.347910543745748,0.98125376663376,0.97725669187534,0.979751138201583,0.995635599656402,0.996023252986356,0.999904998982503,0.968151192416257,0.959683134819285,0.941855738628949,0.937793084681194,0.940264449976945,0.95803332567921,0.973316960171335,0.976820808798584,0.976978094108565
29,5000,9,0.942369012398658,0,0.00874539118081861,1.00009377390269,1,0.00667625014808952,0.00229832927100005,0.282436444251076,0.774306684425863,1.17856168859176,1.31177053785559,1.93236971680234,2.20302922825929,1.75835572884447,0.964398087610837,0.956398580287685,0.991928371431868,0.99974580899152,0.888335324940077,0.880211374135572,0.94697382182159,0.954088931331657,0.349810051012756,0.982037722091589,0.977956328415377,0.980597391818953,0.995493264063942,0.995956008783455,0.9998728964181,0.967861857441135,0.959909256175055,0.942515424245183,0.938195807992965,0.940737180295027,0.958318319741374,0.973125799586872,0.976774759774052,0.976908156983594
29,5000,10,0.942942904552586,0.00177368375682776,0.00878445102371188,0.999977809749015,0.999979394766942,0.00549760799925257,0.00146984633373354,0.278282387951429,0.774591371251527,1.1741713461099,1.30582410371043,1.89326914097123,2.19093365383252,1.72693162381041,0.963086042318003,0.956024671104676,0.991965651190784,0.999819998286849,0.890129885859816,0.882438112929748,0.949544855705656,0.956007172744319,0.357564039174663,0.981369472888781,0.977765141076668,0.980111022276523,0.995614813819484,0.995974724172649,0.999909995092983,0.968240137954995,0.962079471465367,0.943466950062277,0.93938177166142,0.941742004270837,0.959747286559582,0.974445922412145,0.977756192894895,0.977934148774776
