"Est.Theta","Est.ExpScore","SimSum.Score","Scaled.Weighted.Score","True.Theta","True.ExpScore"
-1.0146893455046,11.1311017746075,11,8.26102997296675,-0.556658631445255,13.866484826402
-1.40849554204164,9.02892777498152,9,6.65301224040953,-1.45742695470202,8.86466460880154
0.962584633195181,22.1810984652876,23,17.3720946092312,-0.159049032267514,16.1764884997573
-0.877475975841083,11.8999068092717,12,8.85112424032696,-1.36618788737619,9.3340010917557
-0.740000729936361,12.6828426677411,13,9.4533326985682,-0.940035257620317,11.6581503269184
-0.214810907275882,15.7187348125882,16,11.8069673457447,-0.640015835628103,13.3816274863299
-2.35258989704655,4.95609187631496,5,3.56686595610506,-2.2225724047083,5.46591639328129
1.39923192215489,24.6847982174785,23,20.3585470412897,1.21475493393122,23.7390306813485
-1.99055695042964,6.33103534349156,7,4.60262857229528,-1.7887328975872,7.26757027335898
0.191674920563348,18.0236596755634,18,13.6379376627737,-0.571190124827409,13.7818711702798
-0.848648900144344,12.0631633589715,12,8.97658407716487,-0.404690398775529,14.7520781084658
0.555078193664613,20.0038309973534,20,15.2992182908514,0.496575239506197,19.8297574704149
0.21412673296676,18.1482764002566,18,13.7391597336453,-0.327867341756281,15.1991874740291
-1.24098740803438,9.90101370373194,10,7.31914584934624,-1.24522132956853,9.97336853885733
2.61456009628402,31.9626631890939,33,31.46402887384,2.52264864212649,31.8442951703779
-1.22390200632311,9.99194634125345,9,7.38868183982854,-1.24302270415815,9.98515768421115
-0.625378945209821,13.3424004211009,13,9.96181744432993,-0.465854818040322,14.3956354124945
0.329052262462952,18.7812248541764,17,14.2588441591191,-0.562821877663841,13.8305940490516
-0.245267891118893,15.5431102783011,16,11.6696145162991,-0.481702916322352,14.3032573413794
1.2407462071505,23.7355683200754,23,19.1389458061449,1.38789044348901,24.7831392999019
-0.608036874330145,13.4425657674853,13,10.0391416122723,-0.370010810444317,14.9540274033758
1.23457322989251,23.6996967954429,24,19.0949308186338,0.336147419297972,18.9602374903364
0.676714791082884,20.6529540831607,21,15.8802712698288,0.193295532027471,18.1727995943214
0.546539814691947,19.9580941146165,20,15.2591595190274,0.969618105290281,22.3625125260017
-0.720105366032983,12.796960403838,13,9.54122767268951,-0.669700355792168,13.2093516020955
1.43679506339005,24.918276947172,23,20.6739857079975,1.45133975463504,25.1845643168328
-1.42335812287109,8.9533625404735,9,6.59535796327576,-1.95237432501141,6.54744324075375
-0.218661064383821,15.6965488298069,15,11.7896075847657,0.535547220281617,20.0390063012922
-0.94201013245631,11.5365076067937,12,8.57205438844806,-0.316896122800246,15.2629524470024
1.29014272876773,24.0254484864216,26,19.5002797056297,0.998549137001361,22.5205153063114
-0.952943107294056,11.4752492232083,12,8.52503724902098,0.280059023869777,18.6526358995866
