"Items","Est.Discrimination.2PL","Est.Difficulty.2PL"
"Item1",0.270013599313467,0.21856921939674
"Item2",0.389690793360178,1.87903752668617
"Item3",0.618390558066541,-1.5555164967842
"Item4",0.486896558023142,0.660022256324503
"Item5",1.09505650169317,1.15737436504143
"Item6",1.18866464126402,-0.0259434760392375
"Item7",1.64380169571391,1.23356851986735
"Item8",0.802593190455613,0.180379232043229
"Item9",0.570564922392297,0.674938061011574
"Item10",0.703728198704051,1.68928645585711
"Item11",0.452431973555115,3.86573546906684
"Item12",0.470587964103553,-1.1418191706425
"Item13",0.383569287306971,6.8418584094719
"Item15",0.418198127653277,4.58472578666463
"Item16",0.452439477096406,3.65703680988799
"Item17",0.563296422082203,1.83205957740246
"Item18",0.0717320825421539,2.92109254943467
"Item19",0.725589838851327,1.64920460874428
"Item22",0.207567506292489,7.23977960525914
"Item23",0.610916332507895,2.44250600426563
"Item25",0.222841458500214,9.91780983419459
"Item26",0.878559020031378,1.75031062607102
"Item28",0.652094412355363,2.02031855676592
"Item30",0.10893057429804,6.86912328198115
"Item31",0.327871907955039,8.88565106286497
"Item32",0.16343448784301,4.076228119822
