"Items","Est.Discrimination.2PL","Est.Difficulty.2PL"
"Item1",0.262025063402397,-4.31972166359833
"Item2",1.05499176167351,-1.62242143751586
"Item3",1.43771556434586,-1.42463139348613
"Item4",0.50478857103053,-1.02253797115021
"Item5",1.52671264296017,-0.962709257433987
"Item6",1.30078960837709,-0.855688647549095
"Item7",1.47572306765731,0.29383231815533
"Item8",2.26787096941218,-0.208445326314375
"Item9",1.64011827009859,-0.888360047367972
"Item10",1.45307701283804,-0.678948371722461
"Item11",1.45114385044787,-0.871417711475671
"Item12",1.30437360464095,-0.690888145827372
"Item13",2.13466819089505,-0.149716603281162
"Item14",1.64673899786959,0.243572661671853
"Item15",0.743626605234589,0.551045937238422
"Item16",1.23002366742526,-0.443438637220557
"Item17",1.35210393786388,0.103918930179939
"Item18",1.13083531841134,0.903155509814565
"Item19",0.634352794201317,-2.35727235262408
"Item20",1.45775736064249,0.752479045971231
